seed,heldout_condition,model,train_loss,heldout_loss
910011,recovery_probe,replay_only_basis,22.996770276055905,1.3871582166282004
910011,lagged_Y_to_E,full_reciprocal,2.2582375066726113,0.519224046163447
910011,lagged_Y_to_E,eta_only,76.11301951959214,4.992534348181785
910011,lagged_Y_to_E,zeta_only,37.10799037268252,34.36703045929538
910011,lagged_Y_to_E,generic_hidden_oscillator,61.692712728419586,14.96618969284709
910011,lagged_Y_to_E,null_no_coupling,115.20991364411367,33.23348916931102
910011,lagged_Y_to_E,replay_only_basis,14.290493753460382,25.015727289439194
910012,doublet_EY,full_reciprocal,3.0241479663618676,0.7636486419539704
910012,doublet_EY,eta_only,65.93239980434718,11.862357727531741
910012,doublet_EY,zeta_only,48.2841594989465,19.441432670230547
910012,doublet_EY,generic_hidden_oscillator,67.78102530150798,14.795018179233237
910012,doublet_EY,null_no_coupling,128.58437176855165,11.58502612211848
910012,doublet_EY,replay_only_basis,21.8785052586622,6.824280346939681
910012,orthogonal_trap,full_reciprocal,2.9683865815456403,0.5142177419763246
910012,orthogonal_trap,eta_only,53.9028765400967,25.41435514398003
910012,orthogonal_trap,zeta_only,52.47285087308599,14.800421440389668
910012,orthogonal_trap,generic_hidden_oscillator,51.854669161351296,25.36894506019956
910012,orthogonal_trap,null_no_coupling,95.06417937882264,45.105218511847475
910012,orthogonal_trap,replay_only_basis,24.451939580832914,6.10918805473659
910012,counterphase,full_reciprocal,2.704393467217824,0.7782108563041411
910012,counterphase,eta_only,72.6448022401157,4.937744908081912
910012,counterphase,zeta_only,58.221086660184454,8.507098911348304
910012,counterphase,generic_hidden_oscillator,59.43345407183905,16.857965436476327
910012,counterphase,null_no_coupling,119.35811486283392,20.8112830278362
910012,counterphase,replay_only_basis,22.742214538967097,1.266928920076702
910012,lagged_E_to_Y,full_reciprocal,2.9564375066613455,0.7308796307480245
910012,lagged_E_to_Y,eta_only,40.485437884856346,36.86335122746214
910012,lagged_E_to_Y,zeta_only,66.47399275107742,0.07802165875934892
910012,lagged_E_to_Y,generic_hidden_oscillator,59.033618047207234,17.572354286475882
910012,lagged_E_to_Y,null_no_coupling,104.94756935430576,35.22182853636436
910012,lagged_E_to_Y,replay_only_basis,14.793845644652045,16.46962617356032
910012,recovery_probe,full_reciprocal,2.621505002201717,0.8610993213202478
910012,recovery_probe,eta_only,75.34536626586406,1.9326860518939626
910012,recovery_probe,zeta_only,66.4812189086403,0.07079550119646821
910012,recovery_probe,generic_hidden_oscillator,73.94933483753555,2.330620907912092
910012,recovery_probe,null_no_coupling,138.76210401959185,1.407293871078286
910012,recovery_probe,replay_only_basis,22.33993960810664,0.5503808310516698
910012,lagged_Y_to_E,full_reciprocal,2.760485568426973,0.9885050287922894
910012,lagged_Y_to_E,eta_only,73.75759248660961,9.573354973511053
910012,lagged_Y_to_E,zeta_only,39.011242870435076,27.54077153940169
910012,lagged_Y_to_E,generic_hidden_oscillator,64.1819002209386,12.109519287376777
910012,lagged_Y_to_E,null_no_coupling,114.13065006924481,26.03874782142532
910012,lagged_Y_to_E,replay_only_basis,17.617963786653416,17.015446807045816
910013,doublet_EY,full_reciprocal,1.282981442056525,0.0711654006534357
910013,doublet_EY,eta_only,58.17249773229583,17.55572853474501
910013,doublet_EY,zeta_only,43.98691333248108,14.115221925221704
910013,doublet_EY,generic_hidden_oscillator,58.52365465104832,13.177062305973577
910013,doublet_EY,null_no_coupling,118.48777187899515,12.592450844753065
910013,doublet_EY,replay_only_basis,19.648730143604148,4.813305076283109
910013,orthogonal_trap,full_reciprocal,1.1628047215675035,0.23595838941162897
910013,orthogonal_trap,eta_only,55.30846542755223,20.186574016165455
910013,orthogonal_trap,zeta_only,49.27196740229722,9.08948085117006
910013,orthogonal_trap,generic_hidden_oscillator,45.519085552564434,20.74079028904304
910013,orthogonal_trap,null_no_coupling,94.00556975034007,37.07465297340815
910013,orthogonal_trap,replay_only_basis,21.028787840958117,3.981520502383651
910013,counterphase,full_reciprocal,1.1355590930244177,0.21858774968554318
910013,counterphase,eta_only,68.5147103636903,6.276503194692012
910013,counterphase,zeta_only,50.00588294824429,7.820331402553057
910013,counterphase,generic_hidden_oscillator,46.5397941200481,19.26175762541299
910013,counterphase,null_no_coupling,108.99077465984325,22.089448063904953
910013,counterphase,replay_only_basis,20.121155498804722,1.4821009633963864
910013,lagged_E_to_Y,full_reciprocal,1.1379390661411954,0.21620777656876533
910013,lagged_E_to_Y,eta_only,41.41946428156212,33.089792381149444
910013,lagged_E_to_Y,zeta_only,56.70250258690341,1.1599906992948297
910013,lagged_E_to_Y,generic_hidden_oscillator,53.17544706564629,13.084428775961186
910013,lagged_E_to_Y,null_no_coupling,99.16121742588373,31.919005297864487
910013,lagged_E_to_Y,replay_only_basis,13.865368575986299,13.438996433126354
910013,recovery_probe,full_reciprocal,0.69800971540121,0.6561371273087506
910013,recovery_probe,eta_only,73.02118595333026,1.4414333447166878
910013,recovery_probe,zeta_only,56.614614339966444,1.0452816884078955
910013,recovery_probe,generic_hidden_oscillator,65.03765202333162,0.7638997221294646
910013,recovery_probe,null_no_coupling,129.72645359115043,1.3537691325977816
910013,recovery_probe,replay_only_basis,19.545547418425297,0.24935245578812704
910013,lagged_Y_to_E,full_reciprocal,1.299027535323644,0.05511930738631669
910013,lagged_Y_to_E,eta_only,72.33237949292932,4.568179013776149
910013,lagged_Y_to_E,zeta_only,30.48430804488242,27.17558798349192
910013,lagged_Y_to_E,generic_hidden_oscillator,56.003135432277894,9.876033830006383
910013,lagged_Y_to_E,null_no_coupling,105.02932631252843,26.050896411219785
910013,lagged_Y_to_E,replay_only_basis,13.800979374087127,17.71390207248389
910014,doublet_EY,full_reciprocal,1.9515450069125722,0.49078536398956896
910014,doublet_EY,eta_only,62.6390460103162,16.72962051253505
910014,doublet_EY,zeta_only,39.29977565117456,16.692168445350312
910014,doublet_EY,generic_hidden_oscillator,63.520887026441386,9.825469396930885
910014,doublet_EY,null_no_coupling,117.68278273640021,14.173692458911528
910014,doublet_EY,replay_only_basis,22.446703390211596,6.951424029961128
910014,orthogonal_trap,full_reciprocal,1.874488193941981,0.6707702244028375
910014,orthogonal_trap,eta_only,59.04169447469787,20.120088281829254
910014,orthogonal_trap,zeta_only,48.1919238506792,7.637171527605307
910014,orthogonal_trap,generic_hidden_oscillator,47.62302354104588,21.320634510829322
910014,orthogonal_trap,null_no_coupling,95.56440990932708,36.29206528598465
910014,orthogonal_trap,replay_only_basis,24.32538221384788,4.449264014610382
910014,counterphase,full_reciprocal,1.505780882020884,1.0008572703211616
910014,counterphase,eta_only,72.30611478593912,6.8556679705880175
910014,counterphase,zeta_only,49.45196055759009,5.864473629884135
910014,counterphase,generic_hidden_oscillator,49.2982766954864,19.38784986431655
910014,counterphase,null_no_coupling,111.61136783976544,20.245107355546303
910014,counterphase,replay_only_basis,23.316553902763772,1.2751259400367052
910014,lagged_E_to_Y,full_reciprocal,2.380549227109506,0.11646620033038166
910014,lagged_E_to_Y,eta_only,43.64022970174124,34.874531687947965
910014,lagged_E_to_Y,zeta_only,54.59152318443766,0.8063353621567473
910014,lagged_E_to_Y,generic_hidden_oscillator,53.588344589057684,15.355313462817522
910014,lagged_E_to_Y,null_no_coupling,98.06704538154138,33.789429813770354
910014,lagged_E_to_Y,replay_only_basis,15.18882969554021,16.57106493156214
910014,recovery_probe,full_reciprocal,2.117419407244578,0.324910963657563
910014,recovery_probe,eta_only,75.71999018885086,2.7947712008383383
910014,recovery_probe,zeta_only,52.970334701447385,2.202353875463485
910014,recovery_probe,generic_hidden_oscillator,67.86232532294859,0.8010224516404792
910014,recovery_probe,null_no_coupling,128.53423124138618,3.3222439539255286
910014,recovery_probe,replay_only_basis,22.939213131461873,1.0693962981854659
910014,lagged_Y_to_E,full_reciprocal,2.138180866625402,0.3385826047996662
910014,lagged_Y_to_E,eta_only,76.17950575839058,5.543992397622714
910014,lagged_Y_to_E,zeta_only,30.155775198463406,25.01691337844746
910014,lagged_Y_to_E,generic_hidden_oscillator,58.302665559709915,10.36068221487916
910014,lagged_Y_to_E,null_no_coupling,107.82253886813837,24.03393632717336
910014,lagged_Y_to_E,replay_only_basis,15.630305921966206,19.759392881008406
910015,doublet_EY,full_reciprocal,2.6489047351546033,0.6777996167800832
910015,doublet_EY,eta_only,59.62250052081957,19.554668673848283
910015,doublet_EY,zeta_only,54.80427016376862,10.213412358737969
910015,doublet_EY,generic_hidden_oscillator,62.309026386150414,20.44415703319793
910015,doublet_EY,null_no_coupling,126.82155753794116,9.42705626647713
910015,doublet_EY,replay_only_basis,23.388976293380836,3.878214761286472
910015,orthogonal_trap,full_reciprocal,1.7697933674842659,1.7228269100567792
910015,orthogonal_trap,eta_only,47.308296857319654,31.28957624370547
910015,orthogonal_trap,zeta_only,47.570980245645885,18.794267447934054
910015,orthogonal_trap,generic_hidden_oscillator,42.433771777526474,32.14690686863257
910015,orthogonal_trap,null_no_coupling,84.17630200922875,52.07231179518953
910015,orthogonal_trap,replay_only_basis,22.820628858137255,11.471880445218318
910015,counterphase,full_reciprocal,2.70742172740004,0.6669465663700852
910015,counterphase,eta_only,74.35643482172229,3.399908565743286
910015,counterphase,zeta_only,56.6240332942118,7.825928555983381
910015,counterphase,generic_hidden_oscillator,60.758710031756664,13.03175706904024
910015,counterphase,null_no_coupling,118.68347324309482,17.565140561323478
910015,counterphase,replay_only_basis,22.034920609328616,2.3136262168859196
910015,lagged_E_to_Y,full_reciprocal,2.7741908731376026,0.964838809194024
910015,lagged_E_to_Y,eta_only,50.40944257392492,26.789536261421556
910015,lagged_E_to_Y,zeta_only,62.517485397215545,3.337430831817112
910015,lagged_E_to_Y,generic_hidden_oscillator,64.09039380379551,9.94363453843248
910015,lagged_E_to_Y,null_no_coupling,110.51340913290825,25.735204671510047
910015,lagged_E_to_Y,replay_only_basis,19.464858902247215,10.134703698010341
910015,recovery_probe,full_reciprocal,2.721689328135095,0.5792521163702206
910015,recovery_probe,eta_only,74.1355701678741,3.063408667472376
910015,recovery_probe,zeta_only,63.279499759879315,1.1704620903158702
910015,recovery_probe,generic_hidden_oscillator,71.64473683536977,2.205258086496059
910015,recovery_probe,null_no_coupling,133.19428514478707,3.0543286596312154
910015,recovery_probe,replay_only_basis,22.84903225373236,1.1927839285830437
910015,lagged_Y_to_E,full_reciprocal,3.2075584055041397,0.08649943748355482
910015,lagged_Y_to_E,eta_only,75.80195539677064,3.375213797897208
910015,lagged_Y_to_E,zeta_only,34.85572586171178,29.597822813968662
910015,lagged_Y_to_E,generic_hidden_oscillator,61.420842170925596,12.613186171302388
910015,lagged_Y_to_E,null_no_coupling,107.85404195413139,28.3945718502869
910015,lagged_Y_to_E,replay_only_basis,14.439943092015778,23.51394277494041
910016,doublet_EY,full_reciprocal,1.5889570628804883,0.16201522390182713
910016,doublet_EY,eta_only,57.99424614035703,18.407060807550476
910016,doublet_EY,zeta_only,45.9512487256765,11.026316559247316
910016,doublet_EY,generic_hidden_oscillator,62.956513943663204,16.038198710155836
910016,doublet_EY,null_no_coupling,120.11498275963947,10.409474895526113
910016,doublet_EY,replay_only_basis,21.166396792238697,4.756817929251176
910016,orthogonal_trap,full_reciprocal,1.1743042526753469,0.6150417345627679
910016,orthogonal_trap,eta_only,54.162256647069235,21.698652040152783
910016,orthogonal_trap,zeta_only,46.06451615293411,10.937998855055309
910016,orthogonal_trap,generic_hidden_oscillator,49.492931666460095,22.12814859197446
910016,orthogonal_trap,null_no_coupling,91.00792437695938,39.516533278206204
910016,orthogonal_trap,replay_only_basis,23.165824500746695,4.866943881929073
910016,counterphase,full_reciprocal,1.639007339950478,0.11196494683183725
910016,counterphase,eta_only,70.69235809211429,4.5261669972448155
910016,counterphase,zeta_only,50.32864898989903,6.439135493258466
910016,counterphase,generic_hidden_oscillator,54.9128775424769,16.225164255209766
910016,counterphase,null_no_coupling,111.74510721696635,18.77935043819925
910016,counterphase,replay_only_basis,20.68247292855687,1.3842919827190907
910016,lagged_E_to_Y,full_reciprocal,1.2774924054094967,0.5336210167505391
910016,lagged_E_to_Y,eta_only,41.04156695788126,33.90980615861496
910016,lagged_E_to_Y,zeta_only,56.36556325413281,0.38558808031427705
910016,lagged_E_to_Y,generic_hidden_oscillator,53.659639583070835,17.56837691373978
910016,lagged_E_to_Y,null_no_coupling,98.03077281268219,32.49368484248339
910016,lagged_E_to_Y,replay_only_basis,15.169384251372335,14.030480293479465
910016,recovery_probe,full_reciprocal,1.5593076245271675,0.19166466225514783
910016,recovery_probe,eta_only,73.97075632594677,0.9806167905494461
910016,recovery_probe,zeta_only,56.19420892951797,0.3808011891608732
910016,recovery_probe,generic_hidden_oscillator,70.1753913315876,0.9626504660990535
910016,recovery_probe,null_no_coupling,129.5597819446394,0.9646757105261774
910016,recovery_probe,replay_only_basis,21.392213060319506,0.09213627480389965
910016,lagged_Y_to_E,full_reciprocal,1.318394435847849,0.5528636631317915
910016,lagged_Y_to_E,eta_only,73.59330883129513,2.8079981166123504
910016,lagged_Y_to_E,zeta_only,26.94840292831409,29.62660719036475
910016,lagged_Y_to_E,generic_hidden_oscillator,59.82752773719277,11.793552521241788
910016,lagged_Y_to_E,null_no_coupling,102.16371916494114,28.360738490224445
910016,lagged_Y_to_E,replay_only_basis,14.48851933839767,21.027990686056878
910017,doublet_EY,full_reciprocal,2.2471963520640994,0.602129150507997
910017,doublet_EY,eta_only,58.25335146074862,23.485924437714395
910017,doublet_EY,zeta_only,53.712900190612885,13.49734246132111
910017,doublet_EY,generic_hidden_oscillator,69.55751014281768,11.890238453421613
910017,doublet_EY,null_no_coupling,129.2176052941553,14.539992496442906
910017,doublet_EY,replay_only_basis,23.277446274062925,7.765251647066763
910017,orthogonal_trap,full_reciprocal,2.7086845559138037,0.14064094665829266
910017,orthogonal_trap,eta_only,53.21624815885147,27.42599752837568
910017,orthogonal_trap,zeta_only,54.42462600329968,13.916979227502502
910017,orthogonal_trap,generic_hidden_oscillator,47.915694430664416,28.959462954644167
910017,orthogonal_trap,null_no_coupling,95.84170101368991,47.915896776908276
910017,orthogonal_trap,replay_only_basis,26.014750266406228,7.974016081108385
910017,counterphase,full_reciprocal,2.0340801134243542,0.9974136036346359
910017,counterphase,eta_only,77.11978489099967,2.387211033306109
910017,counterphase,zeta_only,62.651555339667354,4.1392261744796635
910017,counterphase,generic_hidden_oscillator,62.98931213128394,13.21045868175733
910017,counterphase,null_no_coupling,128.61205022356881,15.145547567029418
910017,counterphase,replay_only_basis,23.6875443673909,0.8555916030526322
910017,lagged_E_to_Y,full_reciprocal,2.106231407078628,0.9298634413756914
910017,lagged_E_to_Y,eta_only,49.73773610034437,29.76448238000071
910017,lagged_E_to_Y,zeta_only,65.3659189103038,2.6074276808940344
910017,lagged_E_to_Y,generic_hidden_oscillator,62.713898147827905,13.485872665213362
910017,lagged_E_to_Y,null_no_coupling,115.61568545093425,28.141912339663953
910017,lagged_E_to_Y,replay_only_basis,20.88331014142826,10.325414533041327
910017,recovery_probe,full_reciprocal,2.3480284819667645,0.4648450749280307
910017,recovery_probe,eta_only,76.91425972105944,2.587958759285658
910017,recovery_probe,zeta_only,65.8839917630749,0.8733116929262588
910017,recovery_probe,generic_hidden_oscillator,74.96785286891442,1.2319179441268524
910017,recovery_probe,null_no_coupling,141.42540595390133,2.3321918366968863
910017,recovery_probe,replay_only_basis,24.602344995904364,0.44533316344380114
910017,lagged_Y_to_E,full_reciprocal,1.996826040955773,1.672520507401097
910017,lagged_Y_to_E,eta_only,79.08861092839632,0.7840617329880778
910017,lagged_Y_to_E,zeta_only,29.642455636457516,37.11484781954365
910017,lagged_Y_to_E,generic_hidden_oscillator,59.045109974622655,17.340809593302268
910017,lagged_Y_to_E,null_no_coupling,108.07554101674145,35.68205677385676
910017,lagged_Y_to_E,replay_only_basis,14.088141684779607,28.5994408380278
910018,doublet_EY,full_reciprocal,3.4199218491964034,0.0889746497871121
910018,doublet_EY,eta_only,52.20945442670114,13.676776665888893
910018,doublet_EY,zeta_only,53.872559488318906,13.779379513498014
910018,doublet_EY,generic_hidden_oscillator,56.60542938303444,19.95871608074673
910018,doublet_EY,null_no_coupling,119.26025596782586,8.916164360509754
910018,doublet_EY,replay_only_basis,21.094300727564516,2.6609601743124234
910018,orthogonal_trap,full_reciprocal,3.071213527455122,0.5635402869587223
910018,orthogonal_trap,eta_only,42.02755034639325,23.680413183279057
910018,orthogonal_trap,zeta_only,55.14273557418208,13.52971122029613
910018,orthogonal_trap,generic_hidden_oscillator,41.71277582006767,26.006309327482942
910018,orthogonal_trap,null_no_coupling,85.7306292077164,42.4457911206192
910018,orthogonal_trap,replay_only_basis,21.665189378509318,6.425811639406416
910018,counterphase,full_reciprocal,2.652882825575432,0.8560136734080837
910018,counterphase,eta_only,62.00707421071549,2.98607958154036
910018,counterphase,zeta_only,58.306265618305744,8.518880571764143
910018,counterphase,generic_hidden_oscillator,54.44261425116031,12.620770459636416
910018,counterphase,null_no_coupling,110.78180402200522,17.39461630633039
910018,counterphase,replay_only_basis,18.746805948206752,3.16286898774708
910018,lagged_E_to_Y,full_reciprocal,3.451905248667594,0.056991250315921484
910018,lagged_E_to_Y,eta_only,38.64272553464214,26.046503657780796
910018,lagged_E_to_Y,zeta_only,65.92312236191023,1.0843034557441087
910018,lagged_E_to_Y,generic_hidden_oscillator,56.668019000999294,10.571671396924364
910018,lagged_E_to_Y,null_no_coupling,103.15636832662176,25.02005200171385
910018,lagged_E_to_Y,replay_only_basis,15.88485896622992,10.824219197173726
910018,recovery_probe,full_reciprocal,2.0330089181361513,1.4758875808473644
910018,recovery_probe,eta_only,63.04372591230615,1.6098497675332404
910018,recovery_probe,zeta_only,65.59658951292552,1.1352387008131346
910018,recovery_probe,generic_hidden_oscillator,65.57390278577374,1.4894819250229776
910018,recovery_probe,null_no_coupling,126.93969798709304,1.2367223412425632
910018,recovery_probe,replay_only_basis,19.971225456985184,1.1280341893327557
910018,lagged_Y_to_E,full_reciprocal,2.748406151459622,0.9904681754979063
910018,lagged_Y_to_E,eta_only,62.39554063748451,3.490690455105513
910018,lagged_Y_to_E,zeta_only,32.45380448536807,34.278023728370584
910018,lagged_Y_to_E,generic_hidden_oscillator,54.39017183530419,13.328913312246426
910018,lagged_Y_to_E,null_no_coupling,95.01334613041575,33.16307419791984
910018,lagged_Y_to_E,replay_only_basis,15.029827093673108,20.25954209549325
910019,doublet_EY,full_reciprocal,1.6126584160048412,0.3728974955113814
910019,doublet_EY,eta_only,49.031560464593724,15.058667620014006
910019,doublet_EY,zeta_only,51.551183116980425,14.153983017990289
910019,doublet_EY,generic_hidden_oscillator,51.00650280658626,16.4470035686739
910019,doublet_EY,null_no_coupling,113.07936869184431,11.648677443334831
910019,doublet_EY,replay_only_basis,19.248424552107256,4.773783832585042
910019,orthogonal_trap,full_reciprocal,1.8304307277563088,0.15512518375991385
910019,orthogonal_trap,eta_only,44.445558944135286,19.764820750586715
910019,orthogonal_trap,zeta_only,54.18867707185695,12.187363511399639
910019,orthogonal_trap,generic_hidden_oscillator,39.232127870032116,20.716937155737728
910019,orthogonal_trap,null_no_coupling,86.64678336374618,38.08126277143296
910019,orthogonal_trap,replay_only_basis,21.093869366849955,5.535266481218955
910019,counterphase,full_reciprocal,1.944924193806453,0.040631717709769685
910019,counterphase,eta_only,59.33146937269322,4.286024982000225
910019,counterphase,zeta_only,56.63686981397501,8.795876138211401
910019,counterphase,generic_hidden_oscillator,42.94167630646067,16.553418915029244
910019,counterphase,null_no_coupling,104.3829586735095,20.345087461669635
910019,counterphase,replay_only_basis,18.809770899726935,2.849566281279448
910019,lagged_E_to_Y,full_reciprocal,0.9360761366684127,1.176937544103418
910019,lagged_E_to_Y,eta_only,39.09037897377203,24.309461665892826
910019,lagged_E_to_Y,zeta_only,62.38713508103912,3.6492017756736477
910019,lagged_E_to_Y,generic_hidden_oscillator,51.83346620838553,7.737069383994348
910019,lagged_E_to_Y,null_no_coupling,100.82986401936091,23.898182115818226
910019,lagged_E_to_Y,replay_only_basis,14.031157909716452,11.643395385848539
910019,recovery_probe,full_reciprocal,1.6772280617537885,0.30832784976243416
910019,recovery_probe,eta_only,60.681968734501176,2.717871905163686
910019,recovery_probe,zeta_only,63.048479360106235,2.2165479800087176
910019,recovery_probe,generic_hidden_oscillator,59.10269659057792,0.39239863091199745
910019,recovery_probe,null_no_coupling,121.53988306160315,3.1881630735759816
910019,recovery_probe,replay_only_basis,19.430825868939667,0.5820793772721341
910019,lagged_Y_to_E,full_reciprocal,1.8237248085987974,0.39796116056600084
910019,lagged_Y_to_E,eta_only,60.905075320053115,5.376466709497475
910019,lagged_Y_to_E,zeta_only,36.60920457404015,28.655822766074806
910019,lagged_Y_to_E,generic_hidden_oscillator,48.74462149351646,10.82591409886341
910019,lagged_Y_to_E,null_no_coupling,97.16137286583162,27.566673269347504
910019,lagged_Y_to_E,replay_only_basis,14.664697913898573,16.643763517553737
910020,doublet_EY,full_reciprocal,1.7916576779175246,0.5538630296929351
910020,doublet_EY,eta_only,56.96513006707562,14.968807552928856
910020,doublet_EY,zeta_only,46.955382210696655,11.357641687161824
910020,doublet_EY,generic_hidden_oscillator,53.50640032136661,22.706271979853252
910020,doublet_EY,null_no_coupling,116.55984005804606,7.841381153803187
910020,doublet_EY,replay_only_basis,22.856864924348837,2.4156797715735037
910020,orthogonal_trap,full_reciprocal,2.148405500231648,0.28064683869894924
910020,orthogonal_trap,eta_only,45.871251341428504,26.043143106129392
910020,orthogonal_trap,zeta_only,46.14200468733382,13.149681075407829
910020,orthogonal_trap,generic_hidden_oscillator,39.83513595265971,26.969924648271693
910020,orthogonal_trap,null_no_coupling,81.1139786294233,43.28724258242594
910020,orthogonal_trap,replay_only_basis,23.347866407751468,7.2387525954693706
910020,counterphase,full_reciprocal,1.4515706571192548,0.8939500504912051
910020,counterphase,eta_only,67.38400252743091,3.035979810942515
910020,counterphase,zeta_only,48.83595440388595,8.813539238142504
910020,counterphase,generic_hidden_oscillator,53.786472375074325,12.001261517954985
910020,counterphase,null_no_coupling,107.34567708231181,17.055544129537434
910020,counterphase,replay_only_basis,19.30670351682702,4.557627561731391
910020,lagged_E_to_Y,full_reciprocal,1.6591812814943727,0.6785633934843355
910020,lagged_E_to_Y,eta_only,39.5680672884503,30.667556432830892
910020,lagged_E_to_Y,zeta_only,55.850809730640776,1.920115379700508
910020,lagged_E_to_Y,generic_hidden_oscillator,55.142482921896985,11.00236979383337
910020,lagged_E_to_Y,null_no_coupling,94.62730038794776,29.77392082390149
910020,lagged_E_to_Y,replay_only_basis,15.947760641776295,14.18914089892165
910020,recovery_probe,full_reciprocal,2.2345231146256004,0.10322156035310799
910020,recovery_probe,eta_only,69.05772497052905,1.1778987507521355
910020,recovery_probe,zeta_only,57.16622906727052,0.4315128358004804
910020,recovery_probe,generic_hidden_oscillator,64.89157651403517,0.8421276187930982
910020,recovery_probe,null_no_coupling,123.24000078844972,1.1612204233995216
910020,recovery_probe,replay_only_basis,22.31117945288385,0.06208303575790065
910020,lagged_Y_to_E,full_reciprocal,2.2999317703894167,0.03781290458929158
910020,lagged_Y_to_E,eta_only,68.77431361276533,3.1596240072391684
910020,lagged_Y_to_E,zeta_only,31.155884861342706,26.441857041728298
910020,lagged_Y_to_E,generic_hidden_oscillator,54.8177584329462,10.96997546008311
910020,lagged_Y_to_E,null_no_coupling,99.11930911306757,25.281912098781675
910020,lagged_Y_to_E,replay_only_basis,15.776197574793255,18.879487940468486
910021,doublet_EY,full_reciprocal,2.726356776475863,0.23203487743603002
910021,doublet_EY,eta_only,57.726711290557134,19.373747608663443
910021,doublet_EY,zeta_only,53.766363141843684,13.835764920029897
910021,doublet_EY,generic_hidden_oscillator,63.8323364341467,13.135038973696417
910021,doublet_EY,null_no_coupling,125.20356851895025,12.937990100110657
910021,doublet_EY,replay_only_basis,21.82121335856797,5.876571191115983
910021,orthogonal_trap,full_reciprocal,2.6672567548847113,0.28399574154652835
910021,orthogonal_trap,eta_only,53.17124428542787,24.484105694461388
910021,orthogonal_trap,zeta_only,53.69841734665539,14.115280393959901
910021,orthogonal_trap,generic_hidden_oscillator,47.934433251627055,24.123857320650956
910021,orthogonal_trap,null_no_coupling,94.40246220786159,43.73909641119931
910021,orthogonal_trap,replay_only_basis,23.001390988938983,7.830606216799097
910021,counterphase,full_reciprocal,1.8692531530505612,1.0891385008613321
910021,counterphase,eta_only,70.07457085531895,5.894888931014089
910021,counterphase,zeta_only,58.42992847342457,8.777503477134928
910021,counterphase,generic_hidden_oscillator,52.22557451835097,19.241452887818323
910021,counterphase,null_no_coupling,116.30701153568046,21.834547083380457
910021,counterphase,replay_only_basis,21.512075592231838,2.2655745983568165
910021,lagged_E_to_Y,full_reciprocal,2.4554399265402944,0.4958125698909455
910021,lagged_E_to_Y,eta_only,45.30907769389776,30.380284433157154
910021,lagged_E_to_Y,zeta_only,65.80265416787331,1.7994738940002653
910021,lagged_E_to_Y,generic_hidden_oscillator,59.6901737582114,11.920940699762252
910021,lagged_E_to_Y,null_no_coupling,109.11350407594654,29.028054543114365
910021,lagged_E_to_Y,replay_only_basis,17.670154484999415,11.679431950664874
910021,recovery_probe,full_reciprocal,2.3480384510447863,0.6032140453864538
910021,recovery_probe,eta_only,74.50647721033106,1.1828849167238618
910021,recovery_probe,zeta_only,64.78790168926116,2.201848289177601
910021,recovery_probe,generic_hidden_oscillator,70.73633511488802,0.7306922912812658
910021,recovery_probe,null_no_coupling,136.23438705024824,1.9071715688126682
910021,recovery_probe,replay_only_basis,22.03464952182383,0.995044731052278
910021,lagged_Y_to_E,full_reciprocal,2.6198594721545145,0.33139302427672584
910021,lagged_Y_to_E,eta_only,73.67337208387822,4.647915656064253
910021,lagged_Y_to_E,zeta_only,36.810961134521236,30.17878884391753
910021,lagged_Y_to_E,generic_hidden_oscillator,58.52323667215854,13.087877785815119
910021,lagged_Y_to_E,null_no_coupling,109.44685970661746,28.694698912443453
910021,lagged_Y_to_E,replay_only_basis,15.10101613768,20.25817317773275
910022,doublet_EY,full_reciprocal,1.4896804047701155,0.8788966191503962
910022,doublet_EY,eta_only,58.10259649510609,20.20252223241827
910022,doublet_EY,zeta_only,58.041952486202874,10.655819898428451
910022,doublet_EY,generic_hidden_oscillator,62.975691115653305,22.66390708633441
910022,doublet_EY,null_no_coupling,132.0384661229483,9.425202451361546
910022,doublet_EY,replay_only_basis,23.46414191703877,3.5236863438041213
910022,orthogonal_trap,full_reciprocal,1.301999178137268,1.1117004617843858
910022,orthogonal_trap,eta_only,56.577792949758255,20.941266826889432
910022,orthogonal_trap,zeta_only,54.704581740685455,13.909164155770089
910022,orthogonal_trap,generic_hidden_oscillator,55.08838762607117,21.720040771021498
910022,orthogonal_trap,null_no_coupling,100.4509663852499,41.012702189059965
910022,orthogonal_trap,replay_only_basis,24.154404149179186,5.811741882648533
910022,counterphase,full_reciprocal,1.706056127407796,0.5751567056660729
910022,counterphase,eta_only,69.15541623195962,7.556574307334197
910022,counterphase,zeta_only,57.267772871169015,11.34597302528653
910022,counterphase,generic_hidden_oscillator,53.30070958548406,22.27915091748908
910022,counterphase,null_no_coupling,114.9333712017814,26.53029737252847
910022,counterphase,replay_only_basis,24.324449696458366,2.0384475368591994
910022,lagged_E_to_Y,full_reciprocal,2.1690453450320017,0.05728567428920148
910022,lagged_E_to_Y,eta_only,44.64480375499847,31.57874318458756
910022,lagged_E_to_Y,zeta_only,67.2406770026862,1.4570953819451282
910022,lagged_E_to_Y,generic_hidden_oscillator,63.49506471074608,12.191229361100227
910022,lagged_E_to_Y,null_no_coupling,111.0051785810203,30.458489993289568
910022,lagged_E_to_Y,replay_only_basis,17.792707690430255,13.102598000035236
910022,recovery_probe,full_reciprocal,2.1123563279937954,0.11397469132740802
