time_lsl,condition,condition_offset_sec,lz_complexity_proxy,window_sec,neural_channels_used,lz_complexity_z
1661.2144613,CONTROL_1,275.71651480000014,0.9276315789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.4024610425751094
1662.2144613,CONTROL_1,276.71651480000014,0.930921052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.5384759010258523
1663.2144613,CONTROL_1,277.71651480000014,0.9350328947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.7084944740892821
1664.2144613,CONTROL_1,278.71651480000014,0.9268092105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.36845732796242253
1665.2144613,CONTROL_1,279.71651480000014,0.9236453201970444,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.23763515499440468
1666.2144613,CONTROL_1,280.71651480000014,0.9169407894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.039587247389810794
1667.2144613,CONTROL_1,281.71651480000014,0.9185855263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.028420181835562955
1668.2144613,CONTROL_1,282.71651480000014,0.9243421052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.2664461841243619
1669.2144613,CONTROL_1,283.71651480000014,0.9243421052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.2664461841243619
1670.2144613,CONTROL_1,284.71651480000014,0.9276315789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.4024610425751094
1671.2144613,CONTROL_1,285.71651480000014,0.9276315789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.4024610425751094
1672.2144613,CONTROL_1,286.71651480000014,0.9194078947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.06242389644824983
1673.2144613,CONTROL_1,287.71651480000014,0.9169407894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.039587247389810794
1674.2144613,CONTROL_1,288.71651480000014,0.915296052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.10759467661517995
1675.2144613,CONTROL_1,289.71651480000014,0.915296052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.10759467661517995
1676.2144613,CONTROL_1,290.71651480000014,0.9144736842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.14159839122786683
1677.2144613,CONTROL_1,291.71651480000014,0.9177631578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.0055835327771239195
1678.2144613,CONTROL_1,292.71651480000014,0.9211822660098522,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.1357915171396585
1679.2144613,CONTROL_1,293.71651480000014,0.9177631578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.0055835327771239195
1680.2144613,CONTROL_1,294.71651480000014,0.9268092105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.36845732796242253
1681.2144613,CONTROL_1,295.71651480000014,0.9251644736842105,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.30044989873704875
1682.2144613,CONTROL_1,296.71651480000014,0.9325657894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.6064833302512215
1683.2144613,CONTROL_1,297.71651480000014,0.9399671052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.9125167617653942
1684.2144613,CONTROL_1,298.71651480000014,0.9481907894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.2525539078922536
1685.2144613,CONTROL_1,299.71651480000014,0.9407894736842105,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.946520476378081
1686.2144613,CONTROL_1,300.71651480000014,0.9473684210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.2185501932795668
1687.2144613,CONTROL_1,301.71651480000014,0.9506578947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.3545650517303143
1688.2144613,CONTROL_1,302.71651480000014,0.9481907894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.2525539078922536
1689.2144613,WASHOUT_1,0.6649534000000585,0.9383223684210527,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.844509332540025
1690.2144613,WASHOUT_1,1.6649534000000583,0.9407894736842105,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.946520476378081
1691.2144613,WASHOUT_1,2.6649534000000585,0.9343185550082101,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.6789575856982926
1692.2144613,WASHOUT_1,3.6649534000000585,0.9300986842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.5044721864131654
1693.2144613,WASHOUT_1,4.6649534000000585,0.9292763157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.47046847180047857
1694.2144613,WASHOUT_1,5.6649534000000585,0.9226973684210527,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.19843875489899274
1695.2144613,WASHOUT_1,6.6649534000000585,0.9268092105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.36845732796242253
1696.2144613,WASHOUT_1,7.664953400000058,0.9300986842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.5044721864131654
1697.2144613,WASHOUT_1,8.664953400000059,0.9268092105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.36845732796242253
1698.2144613,WASHOUT_1,9.66495340000006,0.9333881578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.6404870448639084
1699.2144613,WASHOUT_1,10.66495340000006,0.9399671052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.9125167617653942
1700.2144613,WASHOUT_1,11.66495340000006,0.9350328947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.7084944740892821
1701.2144613,WASHOUT_1,12.66495340000006,0.9292763157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.47046847180047857
1702.2144613,WASHOUT_1,13.66495340000006,0.930921052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.5384759010258523
1703.2144613,WASHOUT_1,14.66495340000006,0.9325657894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.6064833302512215
1704.2144613,WASHOUT_1,15.66495340000006,0.9334975369458128,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.6450097064133802
1705.2144613,WASHOUT_1,16.66495340000006,0.9383223684210527,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.844509332540025
1706.2144613,WASHOUT_1,17.66495340000006,0.9399671052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.9125167617653942
1707.2144613,WASHOUT_1,18.66495340000006,0.9399671052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.9125167617653942
1708.2144613,WASHOUT_1,19.66495340000006,0.9325657894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.6064833302512215
1709.2144613,WASHOUT_1,20.66495340000006,0.9161184210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.07359096200249766
1710.2144613,WASHOUT_1,21.66495340000006,0.9251644736842105,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.30044989873704875
1711.2144613,WASHOUT_1,22.66495340000006,0.9243421052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.2664461841243619
1712.2144613,WASHOUT_1,23.66495340000006,0.9210526315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.13043132567361898
1713.2144613,WASHOUT_1,24.66495340000006,0.9292763157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.47046847180047857
1714.2144613,WASHOUT_1,25.66495340000006,0.9235197368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.2324424695116796
1715.2144613,WASHOUT_1,26.66495340000006,0.9259868421052632,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.33445361334973567
1716.2144613,WASHOUT_1,27.66495340000006,0.9366776315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.7765019033146513
1717.2144613,WASHOUT_1,28.66495340000006,0.9333881578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.6404870448639084
1718.2144613,WASHOUT_1,29.66495340000006,0.930921052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.5384759010258523
1719.2144613,WASHOUT_1,30.66495340000006,0.9358552631578947,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.7424981887019644
1720.2144613,WASHOUT_1,31.66495340000006,0.9391447368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.8785130471527118
1721.2144613,WASHOUT_1,32.66495340000006,0.9432565789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.0485316202161417
1722.2144613,WASHOUT_1,33.66495340000006,0.9399671052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.9125167617653942
1723.2144613,WASHOUT_1,34.66495340000006,0.9466338259441708,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.188175774972014
1724.2144613,WASHOUT_1,35.66495340000006,0.9457236842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.1505427640541976
1725.2144613,WASHOUT_1,36.66495340000006,0.9457236842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.1505427640541976
1726.2144613,WASHOUT_1,37.66495340000006,0.9407894736842105,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.946520476378081
1727.2144613,WASHOUT_1,38.66495340000006,0.9366776315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.7765019033146513
1728.2144613,WASHOUT_1,39.66495340000006,0.9317434210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.5724796156385346
1729.2144613,WASHOUT_1,40.66495340000006,0.9375,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.8105056179273381
1730.2144613,WASHOUT_1,41.66495340000006,0.9333881578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.6404870448639084
1731.2144613,WASHOUT_1,42.66495340000006,0.9407894736842105,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.946520476378081
1732.2144613,WASHOUT_1,43.66495340000006,0.944078947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.082535334828824
1733.2144613,WASHOUT_1,44.66495340000006,0.9416118421052632,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.9805241909907679
1734.2144613,WASHOUT_1,45.66495340000006,0.9457236842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.1505427640541976
1735.2144613,WASHOUT_1,46.66495340000006,0.9300986842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.5044721864131654
1736.2144613,WASHOUT_1,47.66495340000006,0.9220032840722496,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.16973939642457542
1737.2144613,WASHOUT_1,48.66495340000006,0.928453947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.4364647571877917
1738.2144613,WASHOUT_1,49.66495340000006,0.9276315789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.4024610425751094
1739.2144613,WASHOUT_1,50.66495340000006,0.9226973684210527,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.19843875489899274
1740.2144613,WASHOUT_1,51.66495340000006,0.9259868421052632,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.33445361334973567
1741.2144613,WASHOUT_1,52.66495340000006,0.9399671052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.9125167617653942
1742.2144613,WASHOUT_1,53.66495340000006,0.9317434210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.5724796156385346
1743.2144613,WASHOUT_1,54.66495340000006,0.9226973684210527,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.19843875489899274
1744.2144613,WASHOUT_1,55.66495340000006,0.930921052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.5384759010258523
1745.2144613,WASHOUT_1,56.66495340000006,0.9317434210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.5724796156385346
1746.2144613,WASHOUT_1,57.66495340000006,0.9333881578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.6404870448639084
1747.2144613,WASHOUT_1,58.66495340000006,0.9424342105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.0145279056034548
1748.2144613,WASHOUT_1,59.66495340000006,0.9449013157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.1165390494415108
1749.2144613,WASHOUT_1,60.66495340000006,0.9523809523809523,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.4258109299664143
1750.2144613,WASHOUT_1,61.66495340000006,0.9490131578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.2865576225049407
1751.2144613,WASHOUT_1,62.66495340000006,0.9498355263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.3205613371176275
1752.2144613,WASHOUT_1,63.66495340000006,0.9391447368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.8785130471527118
1753.2144613,WASHOUT_1,64.66495340000006,0.9391447368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.8785130471527118
1754.2144613,WASHOUT_1,65.66495340000006,0.9358552631578947,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.7424981887019644
1755.2144613,WASHOUT_1,66.66495340000006,0.9432565789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.0485316202161417
1756.2144613,WASHOUT_1,67.66495340000006,0.884046052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.3997358318972444
1757.2144613,WASHOUT_1,68.66495340000006,0.8001644736842105,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-4.868114722391209
1758.2144613,WASHOUT_1,69.66495340000006,0.7985197368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-4.936122151616578
1759.2144613,WASHOUT_1,70.66495340000006,0.7935855263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-5.140144439292695
1760.2144613,WASHOUT_1,71.66495340000006,0.787828947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-5.378170441581498
1761.2144613,WASHOUT_1,72.66495340000006,0.7804276315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-5.684203873095671
1762.2144613,WASHOUT_1,73.66495340000006,0.8382594417077176,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-3.292944290636721
1763.2144613,WASHOUT_1,74.66495340000006,0.9169407894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.039587247389810794
1764.2144613,WASHOUT_1,75.66495340000006,0.9202302631578947,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.09642761106093212
1765.2144613,WASHOUT_1,76.66495340000006,0.90625,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.4816355373547264
1766.2144613,WASHOUT_1,77.66495340000006,0.9103618421052632,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.3116169642912966
1767.2144613,WASHOUT_1,78.66495340000006,0.9111842105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.27761324967860973
1768.2144613,WASHOUT_1,79.66495340000006,0.9054276315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.5156392519674132
1769.2144613,WASHOUT_1,80.66495340000006,0.9037828947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.5836466811927824
1770.2144613,WASHOUT_1,81.66495340000006,0.915296052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.10759467661517995
1771.2144613,WASHOUT_1,82.66495340000006,0.9210526315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.13043132567361898
1772.2144613,WASHOUT_1,83.66495340000006,0.9103618421052632,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.3116169642912966
1773.2144613,WASHOUT_1,84.66495340000006,0.9078947368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.41362810812935263
1774.2144613,WASHOUT_1,85.66495340000006,0.9037828947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.5836466811927824
1775.2144613,WASHOUT_1,86.66495340000006,0.9080459770114943,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.4073745514189755
1776.2144613,WASHOUT_1,87.66495340000006,0.9054276315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.5156392519674132
1777.2144613,WASHOUT_1,88.66495340000006,0.9078947368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.41362810812935263
1778.2144613,WASHOUT_1,89.66495340000006,0.9144736842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.14159839122786683
1779.2144613,WASHOUT_1,90.66495340000006,0.9120065789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.24360953506592287
1780.2144613,WASHOUT_1,91.66495340000006,0.9111842105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.27761324967860973
1781.2144613,WASHOUT_1,92.66495340000006,0.9185855263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.028420181835562955
1782.2144613,WASHOUT_1,93.66495340000006,0.9185855263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.028420181835562955
1783.2144613,WASHOUT_1,94.66495340000006,0.9276315789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.4024610425751094
1784.2144613,WASHOUT_1,95.66495340000006,0.928453947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.4364647571877917
1785.2144613,WASHOUT_1,96.66495340000006,0.928453947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.4364647571877917
1786.2144613,WASHOUT_1,97.66495340000006,0.9268092105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.36845732796242253
1787.2144613,WASHOUT_1,98.66495340000006,0.9259868421052632,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.33445361334973567
1788.2144613,WASHOUT_1,99.66495340000006,0.9259868421052632,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.33445361334973567
1789.2144613,WASHOUT_1,100.66495340000006,0.9268092105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.36845732796242253
1790.2144613,WASHOUT_1,101.66495340000006,0.928453947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.4364647571877917
1791.2144613,WASHOUT_1,102.66495340000006,0.9375,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.8105056179273381
1792.2144613,WASHOUT_1,103.66495340000006,0.9391447368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.8785130471527118
1793.2144613,WASHOUT_1,104.66495340000006,0.9383223684210527,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.844509332540025
1794.2144613,WASHOUT_1,105.66495340000006,0.9310344827586207,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.543166068558634
1795.2144613,WASHOUT_1,106.66495340000006,0.9268092105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.36845732796242253
1796.2144613,WASHOUT_1,107.66495340000006,0.928453947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.4364647571877917
1797.2144613,WASHOUT_1,108.66495340000006,0.921875,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.16443504028630587
1798.2144613,WASHOUT_1,109.66495340000006,0.9194078947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.06242389644824983
1799.2144613,WASHOUT_1,110.66495340000006,0.9317434210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.5724796156385346
1800.2144613,WASHOUT_1,111.66495340000006,0.9194078947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.06242389644824983
1801.2144613,WASHOUT_1,112.66495340000006,0.9243421052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.2664461841243619
1802.2144613,WASHOUT_1,113.66495340000006,0.9243421052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.2664461841243619
1803.2144613,WASHOUT_1,114.66495340000006,0.9276315789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.4024610425751094
1804.2144613,WASHOUT_1,115.66495340000006,0.9202302631578947,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.09642761106093212
1805.2144613,WASHOUT_1,116.66495340000006,0.9161184210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.07359096200249766
1806.2144613,WASHOUT_1,117.66495340000006,0.9136513157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.1756021058405537
1807.2144613,WASHOUT_1,118.66495340000006,0.9072249589490968,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.44132243070389243
1808.2144613,WASHOUT_1,119.66495340000006,0.8881578947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.2297172588338148
1889.2144613,TARGET_1,0.0073538000001462,0.8980263157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.821672683481586
1890.2144613,TARGET_1,1.0073538000001463,0.890625,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.1277061149957586
1891.2144613,TARGET_1,2.0073538000001463,0.9039408866995073,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.577113947843551
1892.2144613,TARGET_1,3.0073538000001463,0.9087171052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.3796243935166704
1893.2144613,TARGET_1,4.007353800000146,0.9259868421052632,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.33445361334973567
1894.2144613,TARGET_1,5.007353800000146,0.9292763157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.47046847180047857
1895.2144613,TARGET_1,6.007353800000146,0.9358552631578947,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.7424981887019644
1896.2144613,TARGET_1,7.007353800000146,0.9506578947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.3545650517303143
1897.2144613,TARGET_1,8.007353800000146,0.946546052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",1.1845464786668847
