time_sec,cue_on,cue_impulse,cue_value,cue_index_active,cue_phase_sin,cue_phase_cos,cue_nominal_frequency_hz
105.0,0.0,0.0,0.0,0.0,-1.5677954951632475e-14,1.0,0.3333333333333333
105.25,0.0,0.0,0.0,0.0,0.4999999999999767,0.8660254037844521,0.3333333333333333
105.5,0.0,0.0,0.0,0.0,0.8660254037844195,0.5000000000000331,0.3333333333333333
105.75,0.0,0.0,0.0,0.0,1.0,2.1068257809790594e-14,0.3333333333333333
106.0,0.0,0.0,0.0,0.0,0.8660254037844548,-0.49999999999997197,0.3333333333333333
106.25,0.0,1.0,0.0,0.0,0.5000000000000131,-0.866025403784431,0.3333333333333333
106.5,1.0,0.0,2.0,35.0,2.6458560667948713e-14,-1.0,0.3333333333333333
106.75,1.0,0.0,2.0,35.0,-0.4999999999999673,-0.8660254037844575,0.3333333333333333
107.0,1.0,0.0,2.0,35.0,-0.8660254037844284,-0.5000000000000178,0.3333333333333333
107.25,0.0,0.0,0.0,0.0,-1.0,-3.184886352610683e-14,0.3333333333333333
107.5,0.0,0.0,0.0,0.0,-0.866025403784446,0.4999999999999873,0.3333333333333333
107.75,0.0,0.0,0.0,0.0,-0.5000000000000225,0.8660254037844257,0.3333333333333333
108.0,0.0,0.0,0.0,0.0,-3.723916638426495e-14,1.0,0.3333333333333333
108.25,0.0,0.0,0.0,0.0,0.4999999999999826,0.8660254037844487,0.3333333333333333
108.5,0.0,0.0,0.0,0.0,0.8660254037844229,0.5000000000000272,0.3333333333333333
108.75,0.0,0.0,0.0,0.0,1.0,1.4207759812019062e-14,0.3333333333333333
109.0,0.0,0.0,0.0,0.0,0.8660254037844514,-0.4999999999999779,0.3333333333333333
109.25,0.0,1.0,0.0,0.0,0.5000000000000319,-0.8660254037844203,0.3333333333333333
109.5,1.0,0.0,6.0,36.0,1.959806267017718e-14,-1.0,0.3333333333333333
109.75,1.0,0.0,6.0,36.0,-0.49999999999997324,-0.866025403784454,0.3333333333333333
110.0,1.0,0.0,6.0,36.0,-0.8660254037844318,-0.5000000000000119,0.3333333333333333
110.25,0.0,0.0,0.0,0.0,-1.0,-2.49883655283353e-14,0.3333333333333333
110.5,0.0,0.0,0.0,0.0,-0.8660254037844568,0.4999999999999686,0.3333333333333333
110.75,0.0,0.0,0.0,0.0,-0.5000000000000165,0.866025403784429,0.3333333333333333
111.0,0.0,0.0,0.0,0.0,-3.037866838649342e-14,1.0,0.3333333333333333
111.25,0.0,0.0,0.0,0.0,0.49999999999998856,0.8660254037844453,0.3333333333333333
111.5,0.0,0.0,0.0,0.0,0.8660254037844264,0.5000000000000212,0.3333333333333333
111.75,0.0,0.0,0.0,0.0,1.0,3.576897124465154e-14,0.3333333333333333
112.0,0.0,0.0,0.0,0.0,0.8660254037844479,-0.49999999999998385,0.3333333333333333
112.25,0.0,1.0,0.0,0.0,0.5000000000000259,-0.8660254037844237,0.3333333333333333
112.5,1.0,0.0,9.0,37.0,1.273756467240565e-14,-1.0,0.3333333333333333
112.75,1.0,0.0,9.0,37.0,-0.4999999999999792,-0.8660254037844506,0.3333333333333333
113.0,1.0,0.0,9.0,37.0,-0.866025403784421,-0.5000000000000305,0.3333333333333333
113.25,0.0,0.0,0.0,0.0,-1.0,-1.812786753056377e-14,0.3333333333333333
113.5,0.0,0.0,0.0,0.0,-0.8660254037844534,0.4999999999999745,0.3333333333333333
113.75,0.0,0.0,0.0,0.0,-0.5000000000000107,0.8660254037844325,0.3333333333333333
114.0,0.0,0.0,0.0,0.0,-2.3518170388721888e-14,1.0,0.3333333333333333
114.25,0.0,0.0,0.0,0.0,0.49999999999996986,0.866025403784456,0.3333333333333333
114.5,0.0,0.0,0.0,0.0,0.8660254037844298,0.5000000000000153,0.3333333333333333
114.75,0.0,0.0,0.0,0.0,1.0,2.8908473246880007e-14,0.3333333333333333
115.0,0.0,0.0,0.0,0.0,0.8660254037844587,-0.4999999999999652,0.3333333333333333
115.25,0.0,1.0,0.0,0.0,0.50000000000002,-0.8660254037844272,0.3333333333333333
115.5,1.0,0.0,7.0,38.0,3.4298776105038126e-14,-1.0,0.3333333333333333
115.75,1.0,0.0,7.0,38.0,-0.4999999999999851,-0.8660254037844473,0.3333333333333333
116.0,1.0,0.0,7.0,38.0,-0.8660254037844244,-0.5000000000000246,0.3333333333333333
116.25,0.0,0.0,0.0,0.0,-1.0,-3.9689078963196245e-14,0.3333333333333333
116.5,0.0,0.0,0.0,0.0,-0.8660254037844499,0.49999999999998046,0.3333333333333333
116.75,0.0,0.0,0.0,0.0,-0.5000000000000293,0.8660254037844217,0.3333333333333333
117.0,0.0,0.0,0.0,0.0,-1.6657672390950356e-14,1.0,0.3333333333333333
117.25,0.0,0.0,0.0,0.0,0.4999999999999758,0.8660254037844526,0.3333333333333333
117.5,0.0,0.0,0.0,0.0,0.8660254037844191,0.500000000000034,0.3333333333333333
117.75,0.0,0.0,0.0,0.0,1.0,2.2047975249108475e-14,0.3333333333333333
118.0,0.0,0.0,0.0,0.0,0.8660254037844552,-0.49999999999997113,0.3333333333333333
118.25,0.0,1.0,0.0,0.0,0.500000000000014,-0.8660254037844306,0.3333333333333333
118.5,1.0,0.0,10.0,39.0,2.7438278107266594e-14,-1.0,0.3333333333333333
118.75,1.0,0.0,10.0,39.0,-0.49999999999996647,-0.866025403784458,0.3333333333333333
119.0,1.0,0.0,10.0,39.0,-0.8660254037844278,-0.5000000000000187,0.3333333333333333
119.25,0.0,0.0,0.0,0.0,-1.0,-3.282858096542471e-14,0.3333333333333333
119.5,0.0,0.0,0.0,0.0,-0.8660254037844465,0.4999999999999864,0.3333333333333333
119.75,0.0,0.0,0.0,0.0,-0.5000000000000233,0.8660254037844252,0.3333333333333333
120.0,0.0,0.0,0.0,0.0,-3.821888382358283e-14,1.0,0.3333333333333333
120.25,0.0,0.0,0.0,0.0,0.49999999999998174,0.8660254037844491,0.3333333333333333
120.5,0.0,0.0,0.0,0.0,0.8660254037844225,0.500000000000028,0.3333333333333333
120.75,0.0,0.0,0.0,0.0,1.0,1.5187477251336943e-14,0.3333333333333333
121.0,0.0,0.0,0.0,0.0,0.8660254037844518,-0.4999999999999771,0.3333333333333333
121.25,0.0,1.0,0.0,0.0,0.5000000000000326,-0.8660254037844198,0.3333333333333333
121.5,1.0,0.0,2.0,40.0,2.0577780109495062e-14,-1.0,0.3333333333333333
121.75,1.0,0.0,2.0,40.0,-0.4999999999999724,-0.8660254037844546,0.3333333333333333
122.0,1.0,0.0,2.0,40.0,-0.8660254037844313,-0.5000000000000128,0.3333333333333333
122.25,0.0,0.0,0.0,0.0,-1.0,-2.596808296765318e-14,0.3333333333333333
122.5,0.0,0.0,0.0,0.0,-0.866025403784443,0.49999999999999234,0.3333333333333333
122.75,0.0,0.0,0.0,0.0,-0.500000000000042,0.8660254037844144,0.3333333333333333
123.0,0.0,0.0,0.0,0.0,-3.13583858258113e-14,1.0,0.3333333333333333
123.25,0.0,0.0,0.0,0.0,0.4999999999999877,0.8660254037844457,0.3333333333333333
123.5,0.0,0.0,0.0,0.0,0.8660254037844117,0.5000000000000466,0.3333333333333333
123.75,0.0,0.0,0.0,0.0,1.0,3.674868868396942e-14,0.3333333333333333
124.0,0.0,0.0,0.0,0.0,0.8660254037844485,-0.499999999999983,0.3333333333333333
124.25,0.0,1.0,0.0,0.0,0.5000000000000021,-0.8660254037844374,0.3333333333333333
124.5,1.0,0.0,2.0,41.0,4.213899154212754e-14,-1.0,0.3333333333333333
124.75,1.0,0.0,2.0,41.0,-0.49999999999997835,-0.8660254037844511,0.3333333333333333
125.0,1.0,0.0,2.0,41.0,-0.8660254037844347,-0.5000000000000068,0.3333333333333333
125.25,0.0,0.0,0.0,0.0,-1.0,-4.752929440028566e-14,0.3333333333333333
125.5,0.0,0.0,0.0,0.0,-0.8660254037844538,0.4999999999999737,0.3333333333333333
125.75,0.0,0.0,0.0,0.0,-0.5000000000000114,0.866025403784432,0.3333333333333333
126.0,0.0,0.0,0.0,0.0,-5.2919597258443776e-14,1.0,0.3333333333333333
126.25,0.0,0.0,0.0,0.0,0.499999999999969,0.8660254037844565,0.3333333333333333
126.5,0.0,0.0,0.0,0.0,0.8660254037844294,0.5000000000000161,0.3333333333333333
126.75,0.0,0.0,0.0,0.0,1.0,1.466481255793882e-15,0.3333333333333333
127.0,0.0,0.0,0.0,0.0,0.8660254037844592,-0.49999999999996436,0.3333333333333333
127.25,0.0,1.0,0.0,0.0,0.5000000000000208,-0.8660254037844266,0.3333333333333333
127.5,1.0,0.0,5.0,42.0,6.856784113952001e-15,-1.0,0.3333333333333333
127.75,1.0,0.0,5.0,42.0,-0.4999999999999597,-0.8660254037844619,0.3333333333333333
128.0,1.0,0.0,5.0,42.0,-0.8660254037844239,-0.5000000000000254,0.3333333333333333
128.25,0.0,0.0,0.0,0.0,-1.0,-1.224708697211012e-14,0.3333333333333333
128.5,0.0,0.0,0.0,0.0,-0.8660254037844646,0.49999999999995504,0.3333333333333333
128.75,0.0,0.0,0.0,0.0,-0.5000000000000301,0.8660254037844213,0.3333333333333333
129.0,0.0,0.0,0.0,0.0,-1.763738983026824e-14,1.0,0.3333333333333333
129.25,0.0,0.0,0.0,0.0,0.4999999999999504,0.8660254037844674,0.3333333333333333
129.5,0.0,0.0,0.0,0.0,0.8660254037844186,0.5000000000000347,0.3333333333333333
129.75,0.0,0.0,0.0,0.0,1.0,2.302769268842636e-14,0.3333333333333333
130.0,0.0,0.0,0.0,0.0,0.8660254037844416,-0.4999999999999949,0.3333333333333333
130.25,0.0,1.0,0.0,0.0,0.5000000000000394,-0.8660254037844158,0.3333333333333333
130.5,1.0,0.0,4.0,43.0,2.8417995546584478e-14,-1.0,0.3333333333333333
130.75,1.0,0.0,4.0,43.0,-0.49999999999999023,-0.8660254037844443,0.3333333333333333
131.0,1.0,0.0,4.0,43.0,-0.8660254037844132,-0.5000000000000442,0.3333333333333333
131.25,0.0,0.0,0.0,0.0,-1.0,-3.3808298404742594e-14,0.3333333333333333
131.5,0.0,0.0,0.0,0.0,-0.8660254037844469,0.49999999999998557,0.3333333333333333
131.75,0.0,0.0,0.0,0.0,-0.5000000000000488,0.8660254037844105,0.3333333333333333
132.0,0.0,0.0,0.0,0.0,-3.919860126290071e-14,1.0,0.3333333333333333
132.25,0.0,0.0,0.0,0.0,0.4999999999999809,0.8660254037844497,0.3333333333333333
132.5,0.0,0.0,0.0,0.0,0.8660254037844362,0.5000000000000042,0.3333333333333333
132.75,0.0,0.0,0.0,0.0,1.0,4.458890412105883e-14,0.3333333333333333
133.0,0.0,0.0,0.0,0.0,0.8660254037844524,-0.49999999999997624,0.3333333333333333
133.25,0.0,1.0,0.0,0.0,0.5000000000000089,-0.8660254037844335,0.3333333333333333
133.5,1.0,0.0,5.0,44.0,4.997920697921695e-14,-1.0,0.3333333333333333
133.75,1.0,0.0,5.0,44.0,-0.4999999999999716,-0.866025403784455,0.3333333333333333
134.0,1.0,0.0,5.0,44.0,-0.8660254037844308,-0.5000000000000135,0.3333333333333333
134.25,0.0,0.0,0.0,0.0,-1.0,-5.536950983737507e-14,0.3333333333333333
134.5,0.0,0.0,0.0,0.0,-0.8660254037844577,0.4999999999999669,0.3333333333333333
134.75,0.0,0.0,0.0,0.0,-0.5000000000000182,0.8660254037844282,0.3333333333333333
135.0,0.0,0.0,0.0,0.0,-3.9163938347251765e-15,1.0,0.3333333333333333
135.25,0.0,0.0,0.0,0.0,0.49999999999996225,0.8660254037844605,0.3333333333333333
135.5,0.0,0.0,0.0,0.0,0.8660254037844254,0.5000000000000229,0.3333333333333333
135.75,0.0,0.0,0.0,0.0,1.0,9.306696692883296e-15,0.3333333333333333
136.0,0.0,0.0,0.0,0.0,0.8660254037844631,-0.4999999999999576,0.3333333333333333
136.25,0.0,1.0,0.0,0.0,0.5000000000000275,-0.8660254037844227,0.3333333333333333
136.5,1.0,0.0,7.0,45.0,1.4696999551041415e-14,-1.0,0.3333333333333333
136.75,1.0,0.0,7.0,45.0,-0.49999999999995287,-0.8660254037844658,0.3333333333333333
137.0,1.0,0.0,7.0,45.0,-0.8660254037844201,-0.5000000000000322,0.3333333333333333
137.25,0.0,0.0,0.0,0.0,-1.0,-2.0087302409199534e-14,0.3333333333333333
137.5,0.0,0.0,0.0,0.0,-0.8660254037844686,0.4999999999999482,0.3333333333333333
137.75,0.0,0.0,0.0,0.0,-0.5000000000000369,0.8660254037844174,0.3333333333333333
138.0,0.0,0.0,0.0,0.0,-2.5477605267357653e-14,1.0,0.3333333333333333
138.25,0.0,0.0,0.0,0.0,0.4999999999999928,0.8660254037844428,0.3333333333333333
138.5,0.0,0.0,0.0,0.0,0.8660254037844146,0.5000000000000416,0.3333333333333333
138.75,0.0,0.0,0.0,0.0,1.0,3.086790812551577e-14,0.3333333333333333
139.0,0.0,0.0,0.0,0.0,0.8660254037844455,-0.4999999999999881,0.3333333333333333
139.25,0.0,1.0,0.0,0.0,0.5000000000000463,-0.866025403784412,0.3333333333333333
139.5,1.0,0.0,10.0,46.0,3.625821098367389e-14,-1.0,0.3333333333333333
139.75,1.0,0.0,10.0,46.0,-0.49999999999998346,-0.8660254037844481,0.3333333333333333
140.0,1.0,0.0,10.0,46.0,-0.8660254037844093,-0.500000000000051,0.3333333333333333
140.25,0.0,0.0,0.0,0.0,-1.0,-4.1648513841832013e-14,0.3333333333333333
140.5,0.0,0.0,0.0,0.0,-0.8660254037844509,0.4999999999999788,0.3333333333333333
140.75,0.0,0.0,0.0,0.0,-0.5000000000000063,0.8660254037844349,0.3333333333333333
141.0,0.0,0.0,0.0,0.0,-4.703881669999013e-14,1.0,0.3333333333333333
141.25,0.0,0.0,0.0,0.0,0.49999999999997413,0.8660254037844536,0.3333333333333333
141.5,0.0,0.0,0.0,0.0,0.8660254037844323,0.500000000000011,0.3333333333333333
141.75,0.0,0.0,0.0,0.0,1.0,5.242911955814825e-14,0.3333333333333333
142.0,0.0,0.0,0.0,0.0,0.8660254037844562,-0.49999999999996947,0.3333333333333333
142.25,0.0,1.0,0.0,0.0,0.5000000000000157,-0.8660254037844296,0.3333333333333333
142.5,1.0,0.0,2.0,47.0,5.781942241630636e-14,-1.0,0.3333333333333333
142.75,1.0,0.0,2.0,47.0,-0.4999999999999648,-0.866025403784459,0.3333333333333333
143.0,1.0,0.0,2.0,47.0,-0.8660254037844269,-0.5000000000000203,0.3333333333333333
143.25,0.0,0.0,0.0,0.0,-1.0,-6.366306413656472e-15,0.3333333333333333
143.5,0.0,0.0,0.0,0.0,-0.8660254037844617,0.4999999999999601,0.3333333333333333
143.75,0.0,0.0,0.0,0.0,-0.500000000000025,0.8660254037844242,0.3333333333333333
144.0,0.0,0.0,0.0,0.0,-1.175660927181459e-14,1.0,0.3333333333333333
144.25,0.0,0.0,0.0,0.0,0.4999999999999554,0.8660254037844644,0.3333333333333333
144.5,0.0,0.0,0.0,0.0,0.8660254037844215,0.5000000000000298,0.3333333333333333
144.75,0.0,0.0,0.0,0.0,1.0,1.714691212997271e-14,0.3333333333333333
145.0,0.0,0.0,0.0,0.0,0.866025403784467,-0.49999999999995076,0.3333333333333333
145.25,0.0,1.0,0.0,0.0,0.5000000000000344,-0.8660254037844188,0.3333333333333333
145.5,1.0,0.0,9.0,48.0,2.2537214988130828e-14,-1.0,0.3333333333333333
145.75,1.0,0.0,9.0,48.0,-0.49999999999999534,-0.8660254037844414,0.3333333333333333
146.0,1.0,0.0,9.0,48.0,-0.8660254037844162,-0.5000000000000391,0.3333333333333333
146.25,0.0,0.0,0.0,0.0,-1.0,-2.7927517846288947e-14,0.3333333333333333
146.5,0.0,0.0,0.0,0.0,-0.866025403784444,0.4999999999999907,0.3333333333333333
146.75,0.0,0.0,0.0,0.0,-0.5000000000000437,0.8660254037844134,0.3333333333333333
147.0,0.0,0.0,0.0,0.0,-3.331782070444707e-14,1.0,0.3333333333333333
147.25,0.0,0.0,0.0,0.0,0.499999999999986,0.8660254037844467,0.3333333333333333
147.5,0.0,0.0,0.0,0.0,0.8660254037844107,0.5000000000000484,0.3333333333333333
147.75,0.0,0.0,0.0,0.0,1.0,3.870812356260519e-14,0.3333333333333333
148.0,0.0,0.0,0.0,0.0,0.8660254037844494,-0.49999999999998135,0.3333333333333333
148.25,0.0,1.0,0.0,0.0,0.5000000000000531,-0.8660254037844081,0.3333333333333333
148.5,1.0,0.0,3.0,49.0,4.409842642076331e-14,-1.0,0.3333333333333333
148.75,1.0,0.0,3.0,49.0,-0.4999999999999767,-0.8660254037844521,0.3333333333333333
149.0,1.0,0.0,3.0,49.0,-0.8660254037844337,-0.5000000000000084,0.3333333333333333
149.25,0.0,0.0,0.0,0.0,-1.0,-4.9488729278921426e-14,0.3333333333333333
149.5,0.0,0.0,0.0,0.0,-0.8660254037844548,0.49999999999997197,0.3333333333333333
149.75,0.0,0.0,0.0,0.0,-0.5000000000000131,0.866025403784431,0.3333333333333333
150.0,0.0,0.0,0.0,0.0,-5.4879032137079545e-14,1.0,0.3333333333333333
150.25,0.0,0.0,0.0,0.0,0.4999999999999673,0.8660254037844575,0.3333333333333333
150.5,0.0,0.0,0.0,0.0,0.8660254037844284,0.5000000000000178,0.3333333333333333
150.75,0.0,0.0,0.0,0.0,1.0,6.026933499523766e-14,0.3333333333333333
151.0,0.0,0.0,0.0,0.0,0.8660254037844602,-0.49999999999996264,0.3333333333333333
151.25,0.0,1.0,0.0,0.0,0.5000000000000225,-0.8660254037844257,0.3333333333333333
151.5,1.0,0.0,1.0,50.0,8.816218992587766e-15,-1.0,0.3333333333333333
151.75,1.0,0.0,1.0,50.0,-0.499999999999958,-0.8660254037844629,0.3333333333333333
152.0,1.0,0.0,1.0,50.0,-0.8660254037844229,-0.5000000000000272,0.3333333333333333
152.25,0.0,0.0,0.0,0.0,-1.0,-1.4206521850745885e-14,0.3333333333333333
152.5,0.0,0.0,0.0,0.0,-0.8660254037844656,0.4999999999999533,0.3333333333333333
152.75,0.0,0.0,0.0,0.0,-0.5000000000000319,0.8660254037844203,0.3333333333333333
153.0,0.0,0.0,0.0,0.0,-1.9596824708904003e-14,1.0,0.3333333333333333
153.25,0.0,0.0,0.0,0.0,0.49999999999994865,0.8660254037844682,0.3333333333333333
153.5,0.0,0.0,0.0,0.0,0.8660254037844176,0.5000000000000365,0.3333333333333333
153.75,0.0,0.0,0.0,0.0,1.0,2.4987127567062125e-14,0.3333333333333333
154.0,0.0,0.0,0.0,0.0,0.8660254037844426,-0.4999999999999932,0.3333333333333333
154.25,0.0,1.0,0.0,0.0,0.5000000000000412,-0.8660254037844148,0.3333333333333333
154.5,1.0,0.0,5.0,51.0,3.0377430425220244e-14,-1.0,0.3333333333333333
154.75,1.0,0.0,5.0,51.0,-0.49999999999998856,-0.8660254037844453,0.3333333333333333
155.0,1.0,0.0,5.0,51.0,-0.8660254037844122,-0.5000000000000459,0.3333333333333333
155.25,0.0,0.0,0.0,0.0,-1.0,-3.576773328337836e-14,0.3333333333333333
155.5,0.0,0.0,0.0,0.0,-0.8660254037844479,0.4999999999999839,0.3333333333333333
155.75,0.0,0.0,0.0,0.0,-0.5000000000000505,0.8660254037844095,0.3333333333333333
156.0,0.0,0.0,0.0,0.0,-4.115803614153648e-14,1.0,0.3333333333333333
156.25,0.0,0.0,0.0,0.0,0.4999999999999792,0.8660254037844506,0.3333333333333333
156.5,0.0,0.0,0.0,0.0,0.8660254037844068,0.5000000000000552,0.3333333333333333
156.75,0.0,0.0,0.0,0.0,1.0,4.65483389996946e-14,0.3333333333333333
157.0,0.0,0.0,0.0,0.0,0.8660254037844534,-0.4999999999999745,0.3333333333333333
157.25,0.0,1.0,0.0,0.0,0.5000000000000107,-0.8660254037844325,0.3333333333333333
157.5,1.0,0.0,7.0,52.0,5.193864185785272e-14,-1.0,0.3333333333333333
157.75,1.0,0.0,7.0,52.0,-0.49999999999996986,-0.866025403784456,0.3333333333333333
158.0,1.0,0.0,7.0,52.0,-0.8660254037844298,-0.5000000000000153,0.3333333333333333
158.25,0.0,0.0,0.0,0.0,-1.0,-5.732894471601083e-14,0.3333333333333333
158.5,0.0,0.0,0.0,0.0,-0.8660254037844587,0.4999999999999652,0.3333333333333333
158.75,0.0,0.0,0.0,0.0,-0.50000000000002,0.8660254037844272,0.3333333333333333
159.0,0.0,0.0,0.0,0.0,-6.271924757416895e-14,1.0,0.3333333333333333
159.25,0.0,0.0,0.0,0.0,0.49999999999996053,0.8660254037844615,0.3333333333333333
159.5,0.0,0.0,0.0,0.0,0.8660254037844245,0.5000000000000246,0.3333333333333333
159.75,0.0,0.0,0.0,0.0,1.0,1.126613157151906e-14,0.3333333333333333
160.0,0.0,0.0,0.0,0.0,0.8660254037844641,-0.49999999999995587,0.3333333333333333
160.25,0.0,1.0,0.0,0.0,0.5000000000000293,-0.8660254037844217,0.3333333333333333
160.5,1.0,0.0,10.0,53.0,1.665643442967718e-14,-1.0,0.3333333333333333
160.75,1.0,0.0,10.0,53.0,-0.4999999999999512,-0.8660254037844668,0.3333333333333333
161.0,1.0,0.0,10.0,53.0,-0.8660254037844191,-0.500000000000034,0.3333333333333333
161.25,0.0,0.0,0.0,0.0,-1.0,-2.20467372878353e-14,0.3333333333333333
161.5,0.0,0.0,0.0,0.0,-0.8660254037844695,0.49999999999994654,0.3333333333333333
161.75,0.0,0.0,0.0,0.0,-0.5000000000000386,0.8660254037844164,0.3333333333333333
162.0,0.0,0.0,0.0,0.0,-2.743704014599342e-14,1.0,0.3333333333333333
162.25,0.0,0.0,0.0,0.0,0.4999999999999911,0.8660254037844438,0.3333333333333333
162.5,0.0,0.0,0.0,0.0,0.8660254037844136,0.5000000000000433,0.3333333333333333
162.75,0.0,0.0,0.0,0.0,1.0,3.282734300415154e-14,0.3333333333333333
163.0,0.0,0.0,0.0,0.0,0.8660254037844465,-0.4999999999999864,0.3333333333333333
163.25,0.0,1.0,0.0,0.0,0.500000000000048,-0.866025403784411,0.3333333333333333
163.5,1.0,0.0,6.0,54.0,3.8217645862309657e-14,-1.0,0.3333333333333333
163.75,1.0,0.0,6.0,54.0,-0.49999999999998174,-0.8660254037844491,0.3333333333333333
164.0,1.0,0.0,6.0,54.0,-0.8660254037844083,-0.5000000000000526,0.3333333333333333
164.25,0.0,0.0,0.0,0.0,-1.0,-4.3607948720467776e-14,0.3333333333333333
164.5,0.0,0.0,0.0,0.0,-0.8660254037844518,0.4999999999999771,0.3333333333333333
164.75,0.0,0.0,0.0,0.0,-0.5000000000000573,0.8660254037844056,0.3333333333333333
165.0,0.0,0.0,0.0,0.0,-4.8998251578625895e-14,1.0,0.3333333333333333
165.25,0.0,0.0,0.0,0.0,0.4999999999999724,0.8660254037844546,0.3333333333333333
165.5,0.0,0.0,0.0,0.0,0.8660254037844313,0.5000000000000128,0.3333333333333333
165.75,0.0,0.0,0.0,0.0,1.0,5.4388554436784013e-14,0.3333333333333333
166.0,0.0,0.0,0.0,0.0,0.8660254037844572,-0.49999999999996775,0.3333333333333333
166.25,0.0,1.0,0.0,0.0,0.5000000000000174,-0.8660254037844286,0.3333333333333333
166.5,1.0,0.0,9.0,55.0,5.977885729494213e-14,-1.0,0.3333333333333333
166.75,1.0,0.0,9.0,55.0,-0.4999999999999631,-0.8660254037844599,0.3333333333333333
167.0,1.0,0.0,9.0,55.0,-0.8660254037844259,-0.5000000000000221,0.3333333333333333
167.25,0.0,0.0,0.0,0.0,-1.0,-6.516916015310025e-14,0.3333333333333333
167.5,0.0,0.0,0.0,0.0,-0.8660254037844627,0.4999999999999584,0.3333333333333333
167.75,0.0,0.0,0.0,0.0,-0.5000000000000268,0.8660254037844233,0.3333333333333333
168.0,0.0,0.0,0.0,0.0,-1.3716044150450356e-14,1.0,0.3333333333333333
168.25,0.0,0.0,0.0,0.0,0.49999999999995376,0.8660254037844654,0.3333333333333333
168.5,0.0,0.0,0.0,0.0,0.8660254037844205,0.5000000000000314,0.3333333333333333
168.75,0.0,0.0,0.0,0.0,1.0,1.9106347008608474e-14,0.3333333333333333
169.0,0.0,0.0,0.0,0.0,0.866025403784468,-0.4999999999999491,0.3333333333333333
169.25,0.0,1.0,0.0,0.0,0.5000000000000361,-0.8660254037844178,0.3333333333333333
169.5,1.0,0.0,9.0,56.0,2.4496649866766593e-14,-1.0,0.3333333333333333
169.75,1.0,0.0,9.0,56.0,-0.49999999999994443,-0.8660254037844708,0.3333333333333333
170.0,1.0,0.0,9.0,56.0,-0.8660254037844152,-0.5000000000000407,0.3333333333333333
170.25,0.0,0.0,0.0,0.0,-1.0,-2.988695272492471e-14,0.3333333333333333
170.5,0.0,0.0,0.0,0.0,-0.866025403784445,0.49999999999998895,0.3333333333333333
170.75,0.0,0.0,0.0,0.0,-0.5000000000000454,0.8660254037844124,0.3333333333333333
171.0,0.0,0.0,0.0,0.0,-3.527725558308283e-14,1.0,0.3333333333333333
171.25,0.0,0.0,0.0,0.0,0.4999999999999843,0.8660254037844477,0.3333333333333333
171.5,0.0,0.0,0.0,0.0,0.8660254037844097,0.5000000000000501,0.3333333333333333
171.75,0.0,0.0,0.0,0.0,1.0,4.066755844124095e-14,0.3333333333333333
172.0,0.0,0.0,0.0,0.0,0.8660254037844504,-0.4999999999999796,0.3333333333333333
172.25,0.0,1.0,0.0,0.0,0.5000000000000547,-0.8660254037844071,0.3333333333333333
172.5,1.0,0.0,2.0,57.0,4.605786129939907e-14,-1.0,0.3333333333333333
172.75,1.0,0.0,2.0,57.0,-0.49999999999997496,-0.8660254037844531,0.3333333333333333
173.0,1.0,0.0,2.0,57.0,-0.8660254037844328,-0.5000000000000102,0.3333333333333333
173.25,0.0,0.0,0.0,0.0,-1.0,-5.144816415755719e-14,0.3333333333333333
173.5,0.0,0.0,0.0,0.0,-0.8660254037844558,0.4999999999999703,0.3333333333333333
173.75,0.0,0.0,0.0,0.0,-0.5000000000000149,0.86602540378443,0.3333333333333333
174.0,0.0,0.0,0.0,0.0,-5.683846701571531e-14,1.0,0.3333333333333333
174.25,0.0,0.0,0.0,0.0,0.49999999999996564,0.8660254037844585,0.3333333333333333
174.5,0.0,0.0,0.0,0.0,0.8660254037844274,0.5000000000000195,0.3333333333333333
174.75,0.0,0.0,0.0,0.0,1.0,6.222876987387343e-14,0.3333333333333333
175.0,0.0,0.0,0.0,0.0,0.8660254037844611,-0.499999999999961,0.3333333333333333
175.25,0.0,1.0,0.0,0.0,0.5000000000000242,-0.8660254037844247,0.3333333333333333
175.5,1.0,0.0,9.0,58.0,6.761907273203155e-14,-1.0,0.3333333333333333
175.75,1.0,0.0,9.0,58.0,-0.4999999999999563,-0.8660254037844639,0.3333333333333333
176.0,1.0,0.0,9.0,58.0,-0.866025403784422,-0.5000000000000289,0.3333333333333333
176.25,0.0,0.0,0.0,0.0,-1.0,-1.616595672938165e-14,0.3333333333333333
176.5,0.0,0.0,0.0,0.0,-0.8660254037844666,0.4999999999999516,0.3333333333333333
176.75,0.0,0.0,0.0,0.0,-0.5000000000000335,0.8660254037844193,0.3333333333333333
177.0,0.0,0.0,0.0,0.0,-2.1556259587539768e-14,1.0,0.3333333333333333
177.25,0.0,0.0,0.0,0.0,0.49999999999994693,0.8660254037844692,0.3333333333333333
177.5,0.0,0.0,0.0,0.0,0.8660254037844166,0.5000000000000382,0.3333333333333333
177.75,0.0,0.0,0.0,0.0,1.0,2.6946562445697887e-14,0.3333333333333333
178.0,0.0,0.0,0.0,0.0,0.866025403784472,-0.49999999999994227,0.3333333333333333
178.25,0.0,1.0,0.0,0.0,0.5000000000000429,-0.866025403784414,0.3333333333333333
178.5,1.0,0.0,1.0,59.0,3.2336865303856006e-14,-1.0,0.3333333333333333
178.75,1.0,0.0,1.0,59.0,-0.49999999999998684,-0.8660254037844463,0.3333333333333333
