condition,cue_index,value,cue_start_sec,cue_start_lsl,content_start_sec,pre_taskgamma,rec_taskgamma,pre_tasktheta,upd_tasktheta,maint_tasktheta,rec_visualgamma,upd_visualgamma,maint_visualgamma,fp1_hf,artifact_hf,DR_gamma,WMU_theta,MAINT_theta,visual_search_upd,visual_search_maint,contrast_pre_badge_0_1,DR_gamma_z,WMU_theta_z,MAINT_theta_z,visual_search_upd_z,visual_search_maint_z,fp1_hf_z,artifact_hf_z,artifact_score,OCM_score,OCM_event_vs_target_control_null,prior_sum,new_sum,prior_units,carry_required,high_carry_load,hard9_pattern,large_sum_load,large_sum_load_z,carry_required_z,high_carry_load_z,hard9_pattern_z,arithmetic_compute_load,compute_stall_score,cue_visibility_burden,squint_proxy,latent_guess_risk
TARGET_1,52,7,157.234568,2046.4416755,156.0,0.7607292829625101,0.5456964244229776,2.9321322366669578,5.397521840047557,6.230423069473291,1.2511953590025982,1.240874866052431,1.1713289260283433,1.1301105489110341,1.1784340155688116,-0.21503285853953247,2.4653896033805993,3.2982908328063334,-0.010320492950167237,-0.07986643297425489,0.9999267031961656,-1.1314268349181986,2.293669093264252,3.090981835027963,0.020896878492385747,-0.2701027986721288,1.714087170079244,1.5053537321900443,1.6097204511346441,0.7611491801170851,False,274,281,4,1,2,0,5.616771097666572,0.032422437050026794,0.0,0.6744907594765952,0.0,0.17997054283665817,1.4441287514912797,0.9903826189159337,1.641030466818024,0.8760976565906881
TARGET_1,53,10,160.234568,2049.4416754999997,159.0,0.9115364799322623,0.7764610072243608,6.230423069473291,2.777578203150271,3.591121772813804,1.2626827805890122,1.1899937857780605,1.2429599489900902,1.0615873281712993,1.2118403084579554,-0.13507547270790143,-3.4528448663230202,-2.6393012966594873,-0.0726889948109517,-0.019722831598921964,0.9999999960784314,-0.7236716005157426,-3.455958992781142,-2.5522053431489726,-0.25373951665625444,-0.04722694045381149,1.1843221613907433,1.7335928134035032,1.4589574873971234,-2.4740848034279734,False,281,291,1,1,2,0,5.641907070938114,0.06936622339835018,0.0,0.6744907594765952,0.0,0.19290086805857137,-2.228458574285802,-1.0910769498292752,1.3765668895952095,0.12035705019290963
TARGET_1,54,6,163.234568,2052.4416754999997,162.0,0.4547038904895592,0.546340408908207,3.591121772813804,4.485317381858559,3.3295854565622385,1.1394422612858297,1.302068515381044,1.2403674336611568,1.1088297964652885,1.2211379573402616,0.09163651841864778,0.8941956090447554,-0.26153631625156537,0.16262625409521436,0.10092517237532705,0.9999802338918372,0.4324817694595331,0.7672373229948287,-0.29233761266488295,0.7824587205139976,0.39986180736294424,1.5495619495392103,1.7971163790198648,1.6733391642795374,0.08675228159286064,False,291,297,1,0,0,0,5.676753802268282,0.12058246966388286,-2.0009189065497472,-0.6744907594765952,0.0,-0.6266485521242267,-0.27916576403202775,-0.3669856655506829,1.6362059998574394,0.3060793938231983
TARGET_1,55,9,166.234568,2055.4416754999997,165.0,0.6810972457020906,0.581746970486494,3.3295854565622385,2.9147198744126244,2.1642590401418,0.9780768527444378,1.0938984624027535,1.423872755507894,1.138664251883456,1.1468981871715862,-0.09935027521559658,-0.4148655821496141,-1.1653264164204384,0.11582160965831567,0.44579590276345626,0.9999802338918372,-0.5414853506022788,-0.5045296253701137,-1.1513148872617287,0.5763569473295738,1.6778591046973315,1.7802173443557174,1.28989407246147,1.5350557084085938,-0.9556801095230214,False,297,306,7,1,7,1,5.697093486505405,0.15047687401938709,0.0,4.046944556859572,4.191004191006287,1.6930536737726214,-0.49038024198525293,-0.4863979511099126,1.608604199192731,0.6176270534363136
TARGET_1,56,9,169.234568,2058.4416754999997,168.0,0.8348587710099813,0.8932034863249468,2.1642590401418,2.511685173799217,2.262240971273352,1.3293778574341248,1.0664227149959853,1.2755884488250293,1.0774951173074079,1.1271318752058626,0.058344715314965545,0.34742613365741715,0.09798193113155218,-0.26295514243813956,-0.053789408609095535,0.9999999960784314,0.26270499603165365,0.23604492965986507,0.049354561488476646,-1.0915664219711905,-0.17346842606622512,1.3073080625046787,1.1548463167285534,1.2310771896166162,-0.036844555349020425,False,306,315,6,1,6,0,5.726847747587197,0.1942084237184183,0.0,3.3724537973829762,0.0,0.9110863976471905,0.03342393543361066,-0.4997956240225331,1.253946451483035,0.5717275838317535
TARGET_1,57,2,172.234568,2061.4416754999997,171.0,0.7295188887006608,0.7087436066209735,2.262240971273352,2.445836659077282,2.9388463974006456,1.179777559434792,1.2556862847517571,0.967231157120934,1.06988319278782,1.1537608479883927,-0.020775282079687374,0.18359568780392976,0.6766054261272934,0.07590872531696524,-0.2125464023138579,0.9998926194164184,-0.14077984464976548,0.07688189925770478,0.5992880390252127,0.4006026747648613,-0.7617787435561386,1.2484589422251164,1.33678126837708,1.2926201053010982,-0.16422559141200138,False,315,317,5,0,0,0,5.755742213586912,0.23667628310904415,-2.0009189065497472,-0.6744907594765952,0.0,-0.5860157174184202,-0.16903208809614323,0.05953014162742554,1.2793717563783038,0.39892281334991714
TARGET_1,58,9,175.234568,2064.4416754999997,174.0,0.8792156026999904,1.0319047088431876,2.9388463974006456,2.909087008913713,2.406708528453043,1.1441893306960131,1.0186544877804615,1.2543322410635116,1.0014905729797614,1.0489537827547173,0.1526891061431972,-0.029759388486932714,-0.5321378689476024,-0.12553484291555161,0.11014291036749846,0.9999999960784314,0.7438290197425946,-0.1303948393071553,-0.5495218683820956,-0.4864434102725532,0.43402024182409343,0.7197036321899664,0.6207165331191654,0.6702100826545658,0.0014272819668434689,False,317,326,7,1,7,1,5.762051382780177,0.24594923212889694,0.0,4.046944556859572,4.191004191006287,1.7264689991109499,0.0007570290191437901,-0.572429155487284,0.685058147515186,0.6373530489887849
TARGET_1,59,1,178.234568,2067.4416754999997,177.0,0.8037296258225205,0.6139124293842271,2.406708528453043,1.6067147290353507,2.6359468617184247,0.9626905358875755,1.0308171843189275,0.9617711039652622,1.28860518059475,1.2531105566864464,-0.18981719643829342,-0.7999937994176924,0.22923833326538157,0.06812664843135208,-0.0009194319223132519,0.9997007525569903,-1.0028356096828637,-0.8786858076012696,0.1741028482391699,0.36633471130784273,0.022453353783856253,2.939436898602956,2.0155601531613145,2.4774985258821354,-1.2132877024422464,False,326,327,6,0,0,0,5.7899601708972535,0.28696838401529784,-2.0009189065497472,-0.6744907594765952,0.0,-0.5684134821012314,-0.8644915797853667,-0.16065483223382393,2.6160800376983815,0.2988111366494903
TARGET_1,60,10,181.234568,2070.4416754999997,180.0,0.6320725998069046,0.7656385094786103,2.6359468617184247,38.40899722178932,8.863237598390155,1.0882174897787502,5.047509792186819,1.0066554934663223,2.2491840899982796,2.4187081543432236,0.13356590967170578,35.7730503600709,6.22729073667173,3.959292302408069,-0.08156199631242789,0.9999999960784314,0.6463072788970794,34.65241776189025,5.874752485145305,17.5008766074682,-0.2763860960723043,10.365840514670356,9.979177236823178,10.172508875746768,13.259938738194638,False,327,337,7,1,8,0,5.793013608384144,0.29145619679760076,0.0,4.721435316336167,0.0,1.282368497963202,12.112743886648465,3.392575461346119,10.230508367423845,0.9999938558253978
TARGET_1,61,6,184.234568,2073.4416754999997,183.0,0.6233605952892252,0.6520458374703749,8.863237598390155,2.1252380916093743,2.0607920330342013,1.0990684515062195,1.077688161157504,1.3358150678883953,1.025022995651816,1.0201104859005814,0.02868524218114976,-6.737999506780781,-6.802445565355954,-0.02138029034871547,0.23674661638217587,0.9999999960784314,0.1114518591995074,-6.6475218624969505,-6.508927503537967,-0.02780435366790509,0.9031792044799869,0.9016369092125592,0.42365283631806416,0.6626448727653117,-4.048742476579633,False,337,343,7,1,4,0,5.823045895483019,0.3355963773327413,0.0,2.023472278429786,0.0,0.6233268016739059,-4.287174517153604,-2.438504842384441,0.734342483699486,0.015029329711703279
TARGET_1,62,3,187.234568,2076.4416754999997,186.0,0.7636753014222811,0.7047356697287903,2.0607920330342013,2.5952841145967667,2.9792997850460603,1.1425354285516165,0.9112166549418388,1.0147734552989045,0.9358927378601783,0.9926782514445358,-0.05893963169349081,0.5344920815625653,0.918507752011859,-0.2313187736097777,-0.127761973252712,0.9999974793060752,-0.3354049335110062,0.41778149882151366,0.8291960680776851,-0.9522573471755813,-0.447590667710334,0.2125552915702834,0.23622982566983006,0.22439255862005675,0.15391132801572865,False,343,346,3,0,0,0,5.840641657373398,0.3614578811182384,-2.0009189065497472,-0.6744907594765952,0.0,-0.5423421581152021,0.2416354016637835,0.1219702595437446,0.22084137850512475,0.5084098889662357
TARGET_1,63,2,190.234568,2079.4416754999997,189.0,0.453425270575687,0.8561942124949209,2.9792997850460603,1.896252712823251,2.4219050856171958,0.7977391942980094,1.0821947967818206,1.0605296182498756,1.1668493434537959,1.1928537784771374,0.4027689419192339,-1.0830470722228094,-0.5573946994288645,0.2844556024838112,0.26279042395186614,0.9999999960784314,2.0191503799345107,-1.1536750895397512,-0.5735263838195798,1.318927804530748,0.999690484659961,1.9981212186841015,1.603872698315188,1.8009969584996448,-0.1287145523059411,False,346,348,6,0,0,0,5.849324779946859,0.3742199660283713,-2.0009189065497472,-0.6744907594765952,0.0,-0.5378754283966556,-1.043618673864047,-0.7009781401371423,1.8601342365549818,0.12641477764316494
TARGET_1,64,1,193.234568,2082.4416754999997,192.0,0.7719211307457856,0.8386470709840694,2.4219050856171958,3.0149905443783585,2.4845851671044774,1.1068704999615289,1.1824234823787785,1.0177063714283112,0.7994370759597222,1.0696929062113265,0.06672594023828382,0.5930854587611627,0.06268008148728166,0.07555298241724961,-0.08916412853321765,0.9999999960784314,0.30544636754652116,0.47470559145790736,0.01580309130751628,0.39903617974473554,-0.30455753416800413,-0.8424073055157506,0.7624107491944617,0.38120537459723086,0.2389803269438285,False,348,349,8,0,0,0,5.855071922202427,0.38266687171646324,-2.0009189065497472,-0.6744907594765952,0.0,-0.5349190114058235,-0.012336992798088448,-0.05199202954178044,-0.28072098636717635,0.40149237999793225
TARGET_1,65,3,196.234568,2085.4416754999997,195.0,0.5895933124959405,0.732714267644661,2.4845851671044774,2.6181784311206346,3.405372951385034,0.7223797850443937,0.9852087271524527,1.1178739963522462,0.8358526073209941,0.9892476280690171,0.14312095514872047,0.13359326401615723,0.9207877842805567,0.26282894210805896,0.39549421130785245,0.9999999960784314,0.6950347324985571,0.028304009744834772,0.8313630489992431,1.2236959508306497,1.4914546926462975,-0.56087246112666,0.21279105831494474,0.10639552915747237,0.4343290008657109,False,349,352,9,1,3,0,5.857933154483459,0.38687218944740803,0.0,1.3489815189531904,0.0,0.4726506460448904,0.3325663414879487,0.3754302059650513,-0.2900902293220984,0.6225253965904333
TARGET_1,66,2,199.234568,2088.4416754999997,198.0,0.4742699889492767,0.6792759554266932,3.405372951385034,3.694682573560359,5.6679197860630275,1.3839977763762812,1.1673690486574613,1.3893963631732944,0.8843987961355014,1.034547880446874,0.20500596647741648,0.28930962217532485,2.2625468346779933,-0.2166287277188199,0.005398586797013216,0.9999999960784314,1.0106270575586465,0.1795841171673936,2.106593361945457,-0.8875705080229245,0.04586621586907896,-0.18555338152890496,0.5222922656404617,0.26114613282023086,0.8451739157154613,False,352,354,2,0,0,0,5.8664680569332965,0.3994164267126331,-2.0009189065497472,-0.6744907594765952,0.0,-0.529056667157164,0.5367918895967458,0.30543893798094174,0.062192594980373356,0.5048845453864685
TARGET_1,67,9,202.234568,2091.4416754999997,201.0,1.1099119168120137,0.6600090237317342,5.6679197860630275,2.1189713339657255,2.417983544018415,0.9223830495466245,0.825679690939474,1.077257741846317,1.0085967763130612,0.8926285279043951,-0.44990289308027953,-3.548948452097302,-3.2499362420446123,-0.09670335860715051,0.15487469229969242,0.9999999960784314,-2.329183427285291,-3.549324654240843,-3.13256304020994,-0.3594854959247246,0.5997840813646577,0.7746429334949445,-0.4473317132366059,0.38732146674747225,-3.0553801340019366,False,354,363,4,1,4,0,5.872117789475416,0.40772016373949954,0.0,2.023472278429786,0.0,0.6485701269162713,-2.129782809013517,-0.7799217701704679,0.5035179067717139,0.24153567476506818
TARGET_1,68,6,205.234568,2094.4416754999997,204.0,0.8591583733547351,0.865362703450486,2.417983544018415,2.2917282200341913,2.9204251770136946,1.116229623455995,0.9080306013903049,0.910625116204833,1.0299595941703592,0.9993971368475515,0.006204330095750943,-0.1262553239842239,0.5024416329952794,-0.20819902206569008,-0.20560450725116197,0.9999999960784314,-0.0031930792463974026,-0.2241416727191534,0.43375984798834155,-0.8504507455840681,-0.7360539651195348,0.9398026160902452,0.2821347165911801,0.6109686663407127,-0.12637566445669454,False,363,369,3,0,0,0,5.8971538676367405,0.4445171284959454,-2.0009189065497472,-0.6744907594765952,0.0,-0.5132714215330048,-0.17316964862994472,-0.139829318759365,0.7096188512655723,0.38281062863020365
TARGET_1,69,1,208.234568,2097.4416754999997,207.0,0.5172482170296172,0.9879452159069106,2.9204251770136946,1.9318317699169607,3.322992629284585,1.1045770802667632,1.1753393529289002,1.0564236858435931,0.9869357696064981,0.9146067347202915,0.47069699887729344,-0.9885934070967339,0.4025674522708904,0.07076227266213708,-0.048153394423170015,0.9999999960784314,2.3655601643384383,-1.0619123436365787,0.33883775098241203,0.37794054303561,-0.15258288762332858,0.6071779007334315,-0.29717180932192316,0.30358895036671574,0.5285088884038831,False,369,370,9,1,1,0,5.91350300563827,0.46854639741594273,0.0,0.0,0.0,0.16399123909557994,-0.2979375372323061,-0.33964850050967244,0.39466563547673045,0.2945642104967728
TARGET_1,70,8,211.234568,2100.4416754999997,210.0,0.8334932290757718,0.47111526923703073,3.322992629284585,3.058494039081591,2.723326980257704,1.1535941054982608,0.9739592065124761,1.0897723897694649,0.7687927434234006,0.9634371191001109,-0.3623779598387411,-0.26449859020299415,-0.599665649026881,-0.17963489898578466,-0.06382171572879591,0.9999777171696742,-1.8828362975140178,-0.3584464844374186,-0.6137014035211016,-0.7246701422475007,-0.21064543256537374,-1.0793240020326713,0.036448030003973175,0.018224015001986588,-1.0228981964851922,False,370,378,0,0,0,0,5.916202062607435,0.47251335675877754,-2.0009189065497472,-0.6744907594765952,0.0,-0.5034727416410134,-0.413906041938027,0.01319850752810201,-0.6888037908198458,0.46172463084740273
TARGET_1,71,6,214.234568,2103.4416754999997,213.0,0.7313696187487407,0.4920897554510838,2.723326980257704,2.0590231896840434,5.7699294780137045,0.8032906534155816,1.0405903620630437,1.102470245557228,0.7842923797488308,0.944888732564946,-0.23927986329765694,-0.6643037905736606,3.0466024977560004,0.23729970864746208,0.29917959214164636,0.9999974793060752,-1.2550782400494966,-0.7468615127310355,2.851773018678949,1.1112793232166578,1.134538862620152,-0.9594936017104536,-0.09027859347461968,0.0,-0.23042129737642303,False,378,384,8,1,5,0,5.937536205082426,0.5038693736118467,0.0,2.697963037906381,0.0,0.8508450402407415,0.7642993841959705,1.4713926993643442,-0.6236708411117948,0.8750509712622739
TARGET_1,72,3,217.234568,2106.4416754999997,216.0,0.6511882684557969,0.4932870999943995,5.7699294780137045,2.3776297166481233,3.6030487065492047,0.8566440702338599,1.150692439576358,0.8424998195284601,0.9503150953812292,0.9225848618257333,-0.1579011684613974,-3.392299761365581,-2.1668807714644998,0.2940483693424981,-0.014144250705399819,0.9999999960784314,-0.8400748173738398,-3.3971387757522464,-2.1032089499380073,1.361169045397039,-0.02655423419990913,0.3240570609700052,-0.24266350436295026,0.1620285304850026,-2.1479329333350368,False,384,387,4,0,0,0,5.953243334287785,0.5269550452601865,-2.0009189065497472,-0.6744907594765952,0.0,-0.48441815066552035,-1.9492505927247927,-0.3282800650407351,0.21063708963050337,0.13845614763392425
TARGET_1,73,3,220.234568,2109.4416754999997,219.0,0.6402497466265328,0.5429208955093179,3.6030487065492047,1.9407908590952865,1.7462730064611645,1.1334396722618245,1.0550058385992556,0.989303537533294,0.9869810176032523,0.9139429748145242,-0.0973288511172149,-1.6622578474539182,-1.8567757000880403,-0.07843383366256895,-0.14413613472853049,0.9999999960784314,-0.5311767812501236,-1.7163845526502395,-1.808479887294104,-0.27903661031484134,-0.5082688646934815,0.6075277209131437,-0.3017067618095094,0.30376386045657183,-1.3214732831102805,False,387,390,7,1,1,0,5.961005339623274,0.5383633111606562,0.0,0.0,0.0,0.18842715890622966,-1.1663458999258836,-0.6432926974768021,0.3948930185935434,0.27286850416823366
TARGET_1,74,6,223.234568,2112.4416754999997,222.0,0.5264765715401154,0.7150856832634012,1.7462730064611645,2.272949280625747,1.94294817696271,0.7963624193006136,1.0059770466145945,1.2553110207038427,0.8619261210366677,0.9291373429590224,0.18860911172328576,0.5266762741645827,0.19667517050154548,0.20961462731398095,0.45894860140322913,0.9999999960784314,0.9270087240651986,0.41018835834007333,0.14315427201786918,0.989369533659809,1.7265994350099847,-0.3592935646444366,-0.1978955237165123,0.0,0.5635096873656826,False,390,396,0,0,0,0,5.968707559985366,0.5496837076454422,-2.0009189065497472,-0.6744907594765952,0.0,-0.4764631188306809,0.09121958325825025,0.06257615810556844,-0.23354081701888382,0.4026660941598879
TARGET_1,75,8,226.234568,2115.4416754999997,225.0,1.0360806745974263,0.7141717029436584,1.94294817696271,12.780479683770931,3.863409634727856,0.9669615345467533,1.108028421434075,1.170601860629989,1.0092169202805086,0.9615282730765176,-0.32190897165376786,10.83753150680822,1.920461457765146,0.14106688688732172,0.2036403260832358,0.9999999960784314,-1.6764583426601456,10.427294497043775,1.7814696803681438,0.6875231887149824,0.7804962807096912,0.7794373750106273,0.023406377521051774,0.40142187626583953,3.776344022573913,False,396,404,6,1,5,0,5.983936280687191,0.5720662347864727,0.0,2.697963037906381,0.0,0.8747139416518606,4.278652391152969,1.0160263201311002,0.5148265258892758,0.9925544918580295
TARGET_1,76,1,229.234568,2118.4416754999997,228.0,0.8511592757530843,0.7612845823597572,3.863409634727856,2.249468064386664,3.1692565795840313,1.1857797525036073,1.3779167988833172,0.9785092649546386,0.9192617717756366,0.9148069539566834,-0.0898746933933271,-1.6139415703411921,-0.6941530551438246,0.19213704637970985,-0.2072704875489687,0.9999865733651171,-0.4931631343760616,-1.6694447726664305,-0.7035038195631586,0.9124079315610273,-0.742227635803658,0.08397838293752223,-0.29580386781739904,0.041989191468761115,-1.0141417650233808,False,404,405,4,0,0,0,6.003887067106539,0.6013890536403537,-2.0009189065497472,-0.6744907594765952,0.0,-0.4583662477324619,-0.8954279041424428,0.026493394705280796,0.054585948909389455,0.2930427523748671
TARGET_1,77,8,232.234568,2121.4416754999997,231.0,0.6226519387334608,0.5005456837911537,3.1692565795840313,2.0282203785393254,2.153996070069781,0.8530933316249365,1.0870993301147662,1.50656404067543,0.907310203513822,0.9478624741516305,-0.12210625494230709,-1.141036201044706,-1.0152605095142504,0.23400599848982973,0.6534707090504934,0.9999999960784314,-0.6575330396433038,-1.2100121484154158,-1.0086897315977135,1.0967756449597108,2.4474455548451215,-0.008421282397968383,-0.06996134217818226,0.0,-0.9487560215430305,False,405,413,5,1,4,0,6.0063531596017325,0.605013611690023,0.0,2.023472278429786,0.0,0.7176228336989545,-0.5825866046849186,-0.002179668158204612,-0.005473833558679449,0.5157733445148407
TARGET_1,78,1,235.234568,2124.4416754999997,234.0,0.8981869951324931,0.9124557361363723,2.153996070069781,2.0185343316819386,2.4608868393822956,1.3031442209569233,0.8825123464346065,1.127965725273312,0.6479948104708455,0.9144844944030822,0.014268741003879204,-0.13546173838784226,0.3068907693125147,-0.42063187452231676,-0.17517849568361132,0.9998529532915243,0.03793264948973034,-0.2330858027798652,0.24790502627708944,-1.7858875617522396,-0.623303426654781,-2.0132339570715265,-0.29800698183806196,0.0,-0.02848025606063606,False,413,414,3,0,0,0,6.025865973825314,0.6336927176049976,-2.0009189065497472,-0.6744907594765952,0.0,-0.44705996534483644,-0.09662051615879329,-0.2779605213742938,-1.3086020720964924,0.39298554740076996
TARGET_1,79,3,238.234568,2127.4416754999997,237.0,0.829442148844953,0.717339019439908,2.4608868393822956,3.917759045889335,1.948952157343267,0.8363843467703054,0.9908140916806379,0.9813519211899628,0.9724549205256335,0.9991480250120565,-0.11210312940504508,1.4568722065070396,-0.5119346820390285,0.15442974491033257,0.14496757441965746,0.9999999960784314,-0.606520531470608,1.3138836555609028,-0.5303204205839233,0.7463658263738858,0.5630709921998903,0.4952239228508273,0.2804327301827672,0.3878283265167972,0.09931550021597385,False,414,417,4,0,0,0,6.028278520230698,0.6372385758852026,-2.0009189065497472,-0.6744907594765952,0.0,-0.4458189149467647,0.1340337049784266,0.007399460041558337,0.4200470054170063,0.505736795716492
TARGET_1,80,7,241.234568,2130.4416754999997,240.0,0.7463991816166139,0.7638505897882575,1.948952157343267,2.3798179087348816,2.530819887488139,1.2480258300174103,1.202801488501053,1.2635345102274684,0.7112966805358883,0.8556387121070487,0.01745140817164359,0.43086575139161454,0.581867730144872,-0.04522434151635735,0.015508680210058134,0.9999974793060752,0.05416316007382425,0.31710741072061593,0.5092477432957514,-0.13280037029562475,0.08333147725304227,-1.5238361240014935,-0.7000542047700805,0.0,0.25035777697692635,False,417,424,7,1,5,0,6.035481432524756,0.647825110570083,0.0,2.697963037906381,0.0,0.9012295481761242,0.4440078263761658,0.1408446342531044,-0.9904934806009708,0.7127622686982501
TARGET_1,81,5,244.234568,2133.4416754999997,243.0,0.6912000826811882,0.6886832813274801,2.530819887488139,4.590116561993823,2.5087286161160978,1.110559856496884,1.1136643876203536,0.9888743426678008,0.8976598367739643,0.9714798536448911,-0.0025168013537080203,2.059296674505684,-0.022091271372041366,0.003104531123469645,-0.1216855138290831,0.9999709594619779,-0.04766785742282431,1.8991454694780896,-0.06476502470679173,0.08001326106314662,-0.4250729587936625,-0.08302995613801252,0.09139774708380295,0.045698873541901476,0.7184982651723675,False,424,429,4,0,0,0,6.052089168924417,0.6722344564366693,-2.0009189065497472,-0.6744907594765952,0.0,-0.4335703567537514,0.5494175608461632,-0.006264049524057685,-0.02198026001037711,0.5592862332458386
TARGET_1,82,7,247.234568,2136.4416754999997,246.0,0.48877830183467247,0.46102548259628706,2.5087286161160978,2.7158307093315357,2.2606971815525134,1.3429127516165533,1.1360922383117888,1.1749642896212473,1.0440812983929937,0.9414800822839606,-0.027752819238385407,0.20710209321543793,-0.24803143456358434,-0.20682051330476448,-0.167948461995306,0.9999865733651171,-0.17636289016963583,0.0997186235287432,-0.2795023465296075,-0.8443805552558398,-0.5965108846988666,1.048979982236175,-0.1135672358538201,0.5244899911180875,-0.19145617418589606,False,429,436,9,1,7,0,6.063785208687608,0.6894247991166567,0.0,4.046944556859572,0.0,1.2530348189057228,0.09675977983370493,-0.33632399586750017,0.6818369884535137,0.6676981122130816
TARGET_1,83,1,250.234568,2139.4416754999997,249.0,0.7703105698682942,0.7290554256919967,2.2606971815525134,7.0409231288311735,9.423310227193646,1.2871697377500204,0.986564725978486,1.0879773988448544,0.8517827079782728,1.0383574170499192,-0.0412551441762975,4.780225947278661,7.162613045641132,-0.3006050117715344,-0.19919233890516597,0.9999999960784314,-0.2452201147120926,4.5425573597917275,6.763698500019829,-1.2573556277889177,-0.7122922100787015,-0.43771406573882793,0.5483198508326713,0.27415992541633566,3.0168426129525527,False,436,437,6,0,0,0,6.07993319509559,0.7131584239644969,-2.0009189065497472,-0.6744907594765952,0.0,-0.4192469681190117,3.4803232472259835,2.1100353882886997,-0.09260219493880323,0.9714603565411979
TARGET_1,84,10,253.234568,2142.4416754999997,252.0,0.5297699807090388,0.5582947381273621,9.423310227193646,2.2767418601297376,1.6165233568666422,1.146240672259158,0.9714003704895731,0.8187349709104471,0.8632726089733478,0.9799774509752945,0.028524757418323277,-7.146568367063908,-7.806786870327004,-0.17484030176958498,-0.32750570134871093,0.9999669909091808,0.11063344197133372,-7.04445088012762,-7.463470330183087,-0.7035573873093428,-1.1877866953027298,-0.3488836308180093,0.14945518595166085,0.07472759297583043,-4.281166559894298,False,437,447,7,1,8,0,6.082218910376446,0.7165178712425803,0.0,4.721435316336167,0.0,1.4311400840189448,-4.43331640889097,-2.789990047742677,-0.17446504494862478,0.01824686184231574
TARGET_1,85,5,256.234568,2145.4416754999997,255.0,0.5884642324797491,0.7447448402291481,1.6165233568666422,1.910240180130403,1.588556539870432,1.1485628234219436,1.0948748970302236,1.2127875284269511,0.7391244092074339,0.8478680479332162,0.156280607749399,0.2937168232637608,-0.027966816996210175,-0.05368792639172004,0.06422470500500754,0.9999546951496879,0.7621444456918293,0.18386576016221567,-0.07034924184534516,-0.17006931809547057,0.263859839154767,-1.3086950847696057,-0.7531450777184591,0.0,0.36433423397254894,False,447,452,7,1,3,0,6.104793232414985,0.7496966513654177,0.0,1.3489815189531904,0.0,0.5996392077161938,0.1631760850464107,-0.21105366119075275,-0.8506518051002437,0.5508477019118782
TARGET_1,86,2,259.234568,2148.4416754999997,258.0,0.6256925422671014,0.5175751691094,1.588556539870432,1.9984749403240025,1.842838443780412,1.1163952762324194,1.0629885495510618,1.42185457922491,0.8043469537120317,0.9544370533978411,-0.10811737315770131,0.40991840045357053,0.25428190390997996,-0.0534067266813576,0.3054593029924906,0.9999642947572267,-0.5861945421201186,0.29675683524102386,0.1979046779499083,-0.1688310700621417,1.1578097661450415,-0.8044481815570108,-0.02504238240315625,0.0,-0.07619414716165623,False,452,454,2,0,0,0,6.115892125483034,0.7660093331851874,-2.0009189065497472,-0.6744907594765952,0.0,-0.4007491498917701,0.08308646574097683,0.1527482580047566,-0.522891318012057,0.5125528589765002
TARGET_1,87,4,262.234568,2151.4416754999997,261.0,0.6384164057124004,0.5464933433735921,1.842838443780412,2.5630428297793086,4.010978494262437,0.978987212132779,0.8283827687990343,0.9316118292657887,0.8056034556063242,1.0251259508409336,-0.09192306233880831,0.7202043859988967,2.168140050482025,-0.15060444333374468,-0.04737538286699028,0.9999765285279543,-0.5036091132036609,0.5982029888752554,2.016867570329734,-0.5968360681247132,-0.14969978801967823,-0.7947339455686696,0.45791958700611524,0.22895979350305762,0.39541910563397314,False,454,458,4,0,0,0,6.12029741895095,0.7724840464943636,-2.0009189065497472,-0.6744907594765952,0.0,-0.39848300023355837,0.6889427584579365,0.6414721677985964,-0.356305209167495,0.6719137012051636
TARGET_1,88,2,265.234568,2154.4416754999997,264.0,0.745161677548938,0.5794020157181583,4.010978494262437,5.446244091914767,4.887102182295069,1.0934541397609108,1.089405401501738,1.0573335217786928,0.7198609247107244,0.9909250001565088,-0.16575966183077973,1.4352655976523305,0.8761236880326324,-0.004048738259172735,-0.036120617982217995,0.999970634127634,-0.8801504373125673,1.2928926039641495,0.7889135425704774,0.04851421814623965,-0.1079926849301084,-1.457624453844817,0.2242512303661395,0.11212561518306975,0.3004544521381144,False,458,460,8,1,1,0,6.129050210060545,0.7853485272610773,0.0,0.0,0.0,0.274871984541377,0.7217357480302571,0.4394348894229061,-0.8689679643709823,0.7574031749183909
TARGET_1,89,7,268.234568,2157.4416754999997,267.0,0.6964478756807636,0.7453853360544754,4.887102182295069,3.099410859762824,2.564869078209809,1.0856526006258371,1.1451473874627014,1.2213539918136698,0.8548133065486035,1.038917828424368,0.04893746037371183,-1.7876913225322455,-2.32223310408526,0.059494786836864266,0.13570139118783264,0.9999999960784314,0.2147312234556984,-1.8382445152678988,-2.2508584132944987,0.3283247658866155,0.5287330328330581,-0.4142839779436169,0.5521487036069144,0.2760743518034572,-1.1547918697444715,False,460,467,0,0,0,0,6.133398042996649,0.7917387875201244,-2.0009189065497472,-0.6744907594765952,0.0,-0.3917438408745421,-1.4522067428677141,-0.8202966055471903,-0.07603253940093099,0.1429965473580837
