time_lsl,condition,condition_offset_sec,theta_front,theta_midline,theta_parietal,theta_global,alpha_posterior,gamma_pt_30_45,gamma_front_35_40,gamma_visual_30_45,gamma_global_30_45,hf_jaw_45_55,p2p_global,theta_front_z,theta_midline_z,theta_parietal_z,theta_global_z,alpha_posterior_z,gamma_pt_30_45_z,gamma_front_35_40_z,gamma_visual_30_45_z,gamma_global_30_45_z,hf_jaw_45_55_z,p2p_global_z,artifact_score,meaninggamma_score,tsp_z,taskgamma_score,theta_integration_z,alpha_drop_proxy_z,nas_score,artifact_z,visual_drive_z,theta_future_10_30_z,A_sem_raw,A_sem,R_int_raw,R_int,artifact_penalty,visual_penalty,NIP_density,NIP_density_z,NIP_density_clip
1275.2144613,BASELINE_1,25.0,5.267557044051052,4.451393268520087,4.615958118519661,4.550875299713793,2.0969496378832218,2.1678694815541526,1.3341685839283113,1.0907527594259492,1.4103705307507972,1.8497174297485428,7348.8939453125,3.4386649323069145,2.2434295949504164,2.967571865752661,3.335672972970939,-0.4915313632616335,4.842298611779574,5.201406156937773,2.9330714173404204,6.208688956140866,4.461380210267878,3.397834468996376,3.929607339632127,2.833321780802395,2.393361068201332,3.0084296690848484,2.605500730351539,0.4915313632616335,-0.2267844222480154,7.374224843933663,2.9330714173404204,0.32782927407055673,0.4449664049696498,0.4449664049696498,-0.35555308867035196,0.0,0.33083559243608324,0.8635930994097166,0.0,0.0,0.0
1276.2144613,BASELINE_1,26.0,4.2393376305234165,3.402473860388048,2.986187998840984,3.444989832073651,2.926449432785066,2.17745810837729,1.2508054468919,0.940769504906528,1.3456078017761053,1.7745109632117932,7245.680859375,2.0674778278100576,0.7827134210623012,0.581911522289963,1.551525264695351,0.332996321906034,4.880626129530005,4.504088830425629,1.7343982583494342,5.573543403286001,4.075541181292747,3.3263235694625117,3.700932375377629,3.348353645263296,3.08819390651088,2.3586992041987207,0.6823124716761322,-0.332996321906034,0.1238718496215202,6.905847320809215,1.7343982583494342,0.3276007805061194,1.0273675314408748,1.0273675314408748,-0.6577068724697203,0.0,0.3549149491316626,0.9169338810059429,0.0,0.0,0.0
1277.2144613,BASELINE_1,27.0,4.861818880262528,3.8349962702247575,2.8998587723631903,3.7944528309193775,2.9966738757663265,2.1552425157845034,0.9906166016094896,0.9821971494541922,1.2616740895456986,1.6541346100925145,7059.6884765625,2.897590789308248,1.3850404203716844,0.4555426500158246,2.1153210887314486,0.4027998321291792,4.791826290393313,2.3276569394164746,2.0654899240065108,4.750382846253649,3.457962702500447,3.197459264315946,3.3277109834081964,3.236977071138986,2.9271535825380086,0.2977726209660971,0.9202915351937544,-0.4027998321291792,0.4885470005049851,6.141406352303574,2.0654899240065108,0.8854509423829264,1.0616580351363787,1.0616580351363787,-0.06848228608823814,0.0,0.398036745395318,0.9018793770387806,0.0,0.0,0.0
1278.2144613,BASELINE_1,28.0,4.494073991157258,3.742098897645479,3.369655656723297,3.893955320372082,2.4957231856612867,2.105416335035492,0.7905652146240354,1.0718377467996087,1.2274066323585522,1.6476248770854045,6683.2173828125,2.407182766417693,1.2556723358589603,1.1432321486557973,2.2758504959073864,-0.0951481064165205,4.592661815404489,0.6542638390966917,2.781901755034993,4.414312649944197,3.42456518792471,2.936622314058858,3.180593750991784,2.823847763394296,2.4065625001390467,-1.2890500525023767,1.199452242257379,0.0951481064165205,0.6796480826069109,5.840077323335474,2.781901755034993,1.7806394463054722,0.737023211485664,0.737023211485664,0.6782912706256764,0.6782912706256764,0.4164405359066797,0.8701452843655532,0.1811515944986569,0.3901698863017316,0.1811515944986569
1279.2144613,BASELINE_1,29.0,8.058860958442578,5.165533952927752,4.041035853733078,5.886532962814717,2.0679398143136334,1.914497386993876,0.7701739481798475,0.998518383035848,1.1112052062271225,1.4101220372125969,6583.93046875,7.161022127464455,3.2379357887136737,2.1259996519084607,5.490516877147893,-0.5203672988724259,3.829523411446416,0.483694641408663,2.195929983322732,3.2746939184418213,2.206081334936069,2.8678316517890536,2.536956493362561,2.426708793942819,2.0973192964444096,-1.1079253347935814,2.681967720311067,0.5203672988724259,0.7817179822124657,4.521764120568427,2.195929983322732,2.084807411635384,0.8369464077142714,0.8369464077142714,1.3956659123429647,1.3956659123429647,0.5074969296246102,0.8960164568407283,0.5311638700161141,1.1440371107156417,0.5311638700161141
1280.2144613,BASELINE_1,30.0,15.551942853722368,13.753436594425771,13.636106233084664,16.58705736968335,7.196275026455671,2.358410651954944,1.3168917102440876,1.5136564798432195,1.695422440351674,2.0786705927397877,6597.358007812499,17.15345869554757,15.197375370971368,16.171280406758562,22.753892386187527,4.577228128178491,5.603926968522183,5.056888282535941,6.312937657247685,9.004269926586604,5.636000826783077,2.8771348848836134,4.256567855833345,2.330256824527157,1.383316175940004,2.59176457644706,15.684327888864964,-4.577228128178491,-2.4457354405176064,8.04391318186375,6.312937657247685,2.154208363495447,-0.6643889459857785,0.0,3.4382244549402428,3.4382244549402428,0.29921677230628035,0.7293169390130051,0.0,0.0,0.0
1281.2144613,BASELINE_1,31.0,14.6206647418826,16.231795966032298,17.975814310083546,19.910009432820427,9.52848912362607,2.6016927345140264,1.6778098453837318,1.8077236287593224,2.0042355979036257,2.0492450601941434,6710.520703124999,15.911548145275166,18.648717381374063,22.52375265820848,28.11487910826356,6.895462686732973,6.576370521664249,8.075902178035086,8.663136014232228,12.032883865304951,5.485036163406166,2.9555393436009294,4.220287753503548,2.4892009783070828,1.1897305761722488,5.376737609243137,20.586235019791268,-6.895462686732973,-3.9346245913726174,7.969603409810961,8.663136014232228,2.253327049839684,-0.9473907891117455,0.0,4.499135427374388,4.499135427374388,0.3025706389834066,0.6484588050308256,0.0,0.0,0.0
1282.2144613,BASELINE_1,32.0,6.916156137683427,7.351655221861468,7.8092195076003,8.712537066113962,4.289313135196749,1.8685801718883177,1.3374314825782871,1.3007551022245538,1.3640986468302647,1.2691303204418405,7160.193359375,5.637162439680775,6.282309523106728,7.641873456054399,10.049767262486569,1.6876908747618466,3.645983796288797,5.228699704711623,4.61141992660894,5.754888108652991,1.4827378566756904,3.2670937928467527,2.3749158247612216,1.4382578657853633,0.7465448767940221,3.723474799449119,6.962091489580564,-1.6876908747618466,-1.6409266942866698,4.189868553196836,4.61141992660894,2.3199186139901915,-0.4171697142698133,0.0,2.3878810447297214,2.3878810447297214,0.5334018051645104,0.7940800562308391,0.0,0.0,0.0
1283.2144613,BASELINE_1,33.0,3.334853306582228,3.277538957927421,2.9715581012290184,3.0184037356868094,2.483027377074257,1.659765858892029,1.1626370461418547,1.006468202256385,1.0802220894204713,1.3004867864272334,7203.934277343749,0.8612982664334116,0.6087301471400786,0.5604962526514039,0.8633051654884104,-0.1077678149805643,2.811314303406121,3.7665763557329006,2.259465308976398,2.970834134197439,1.643608975145055,3.29739956620844,2.470504270676748,1.4028753775951952,1.0639555812487356,2.446121712212183,0.5846131998957412,0.1077678149805643,-0.560233643270274,4.385655091015652,2.259465308976398,2.377672428882992,-0.049428092887055075,0.0,1.1234450765448947,1.1234450765448947,0.5179646596560139,0.8931745384172364,0.0,0.0,0.0
1284.2144613,BASELINE_1,34.0,2.7336366474815192,3.174507525639353,2.630081515481026,2.6279807798170687,2.678343627301073,1.828747034806432,1.0793733985254248,0.955127897105195,1.0902122078872307,1.4308964281217564,8112.02451171875,0.0595428053696355,0.4652494579705886,0.0606422309071349,0.2334278026367218,0.0863776889302616,3.4867633680959536,3.070091239941515,1.8491511978689523,3.0688099208437225,2.3126622073670746,3.9265673594996593,3.119614783433367,2.0596567529834786,1.7822840733031358,1.4184967020591848,0.2629458444388617,-0.0863776889302616,-0.1579655169928304,5.715178745649852,1.8491511978689523,2.403387996828213,0.26550433360856307,0.26550433360856307,0.8776839548200436,0.8776839548200436,0.4243160027450324,0.9116879022751393,0.09014577486870706,0.19415874769661884,0.09014577486870706
1285.2144613,BASELINE_1,35.0,2.672598923568808,2.6699339120776227,2.429291168403694,2.517962758362695,2.190520317626502,1.6128082723412172,0.8657829856611445,0.9114029500812244,1.0675028811532634,1.3997171435063689,7767.4380859375,-0.0218543544348168,-0.237415429848907,-0.2332750293178495,0.0559334719935165,-0.3985215560953505,2.623616130848108,1.2834466754250573,1.4996993837722692,2.846093427703912,2.1527000996637176,3.6878216127665566,2.920260856215137,1.3686561324740292,1.1437012249081888,-0.1025225713407538,-0.2353452295833783,0.3985215560953505,0.0341282108220561,5.30685727084385,1.4996993837722692,2.4354516183603265,-0.03176997655786262,0.0,0.9122003633078565,0.9122003633078565,0.45111698150150287,0.9277574311707119,0.0,0.0,0.0
1286.2144613,BASELINE_1,36.0,4.361970500857737,3.761522376881415,3.942039252167672,4.27771668726409,1.892910415541124,1.5990629301254466,0.9504962462373588,0.8837591562002095,1.0767480306613082,1.2741249877721998,7174.944042968749,2.2310155009735646,1.2827213064978369,1.9810882538895007,2.8949805806223456,-0.6943475528678632,2.568673451622187,1.9920575373139373,1.2787688949385234,2.936763102816084,1.5083624828753277,3.2773137629498383,2.392838122912583,1.5228948076655584,1.3310794734247795,0.751679643680245,1.6319047801936688,0.6943475528678632,0.1650173933205255,4.226577432300411,1.2787688949385234,2.443157501404173,0.34035685807219207,0.34035685807219207,1.4191063315086456,1.4191063315086456,0.5304727892749297,0.9380627404429701,0.24035017432638844,0.5176736117010753,0.24035017432638844
1287.2144613,BASELINE_1,37.0,4.449934669245866,4.296020906009017,4.439512977364164,4.592059138183989,2.0755000714447527,1.7952460942709654,0.99666240385756,0.9898229551203293,1.130279636811499,1.3314851223802262,6668.272558593751,2.3483205545105164,2.0270593751455417,2.709291160413471,3.402115704315793,-0.512852358724271,3.3528539025684267,2.3782289645359715,2.126435718235133,3.4617620045263298,1.8026427443768964,2.9262678341636885,2.3644552892702926,2.0174875788685567,1.6985222211332869,0.9489016665762916,2.368175267779506,0.512852358724271,0.207543194624912,4.168443034580185,2.126435718235133,2.44012803817238,0.5282240216277787,0.5282240216277787,1.5772125445520306,1.5772125445520306,0.5351188243346016,0.8991352724564823,0.40085161149898707,0.8633665528325519,0.40085161149898707
