trial_id,generator,generator_type,fold,model,raw_loss,K_hat_scaled,complexity_weight,selected_penalty,penalized_loss
238,generic_hidden_null,null,0,null_no_coupling,1.0488300293762558,0.09940164297504034,0.0,0.04,1.0488300293762558
238,generic_hidden_null,null,0,replay_only_basis,1.0978185156562081,0.09940164297504034,0.25,0.04,1.1078185156562081
238,generic_hidden_null,null,0,standard_ping,0.9655735452252969,0.09940164297504034,0.2,0.04,0.9735735452252969
238,generic_hidden_null,null,0,sensory_drive_only,1.0235603200970167,0.09940164297504034,0.2,0.04,1.0315603200970167
238,generic_hidden_null,null,0,generic_hidden_oscillator,1.0150830286765125,0.09940164297504034,0.65,0.04,1.0410830286765125
238,generic_hidden_null,null,0,colored_noise_alt,1.0294373519412723,0.09940164297504034,0.5,0.04,1.0494373519412723
238,generic_hidden_null,null,1,full_reciprocal,1.2234957370360167,0.09940164297504034,1.0,0.04,1.2634957370360167
238,generic_hidden_null,null,1,eta_only,0.9417089368734707,0.09940164297504034,0.35,0.04,0.9557089368734707
238,generic_hidden_null,null,1,zeta_only,1.0144747848427074,0.09940164297504034,0.35,0.04,1.0284747848427074
238,generic_hidden_null,null,1,null_no_coupling,1.0648764089843656,0.09940164297504034,0.0,0.04,1.0648764089843656
238,generic_hidden_null,null,1,replay_only_basis,1.159510367024732,0.09940164297504034,0.25,0.04,1.169510367024732
238,generic_hidden_null,null,1,standard_ping,0.9500224699474413,0.09940164297504034,0.2,0.04,0.9580224699474413
238,generic_hidden_null,null,1,sensory_drive_only,1.0330600247469268,0.09940164297504034,0.2,0.04,1.0410600247469268
238,generic_hidden_null,null,1,generic_hidden_oscillator,1.06519843286098,0.09940164297504034,0.65,0.04,1.09119843286098
238,generic_hidden_null,null,1,colored_noise_alt,0.994217999948439,0.09940164297504034,0.5,0.04,1.0142179999484389
238,generic_hidden_null,null,2,full_reciprocal,0.9913217258714243,0.09940164297504034,1.0,0.04,1.0313217258714242
238,generic_hidden_null,null,2,eta_only,0.8426944854401553,0.09940164297504034,0.35,0.04,0.8566944854401554
238,generic_hidden_null,null,2,zeta_only,0.8854154345424267,0.09940164297504034,0.35,0.04,0.8994154345424267
238,generic_hidden_null,null,2,null_no_coupling,0.9448240133830049,0.09940164297504034,0.0,0.04,0.9448240133830049
238,generic_hidden_null,null,2,replay_only_basis,1.0051531041048387,0.09940164297504034,0.25,0.04,1.0151531041048387
238,generic_hidden_null,null,2,standard_ping,0.9331408669055653,0.09940164297504034,0.2,0.04,0.9411408669055653
238,generic_hidden_null,null,2,sensory_drive_only,0.9489478052115724,0.09940164297504034,0.2,0.04,0.9569478052115724
238,generic_hidden_null,null,2,generic_hidden_oscillator,0.8891271569993991,0.09940164297504034,0.65,0.04,0.9151271569993992
238,generic_hidden_null,null,2,colored_noise_alt,0.9226765723555744,0.09940164297504034,0.5,0.04,0.9426765723555744
238,generic_hidden_null,null,3,full_reciprocal,1.115569759199244,0.09940164297504034,1.0,0.04,1.155569759199244
