trial_id,generator,generator_type,K_true_scaled,K_hat_scaled,K_abs_error_scaled,full_fold_win_rate,dominant_model,full_predictive_win,K_threshold,K_significant_raw,K_interpreted_given_full_win,final_full_plus_K_lock,K_within_15_positive,K_within_10_positive
56,full_reciprocal_positive,positive,1.0,0.9893232915516273,0.010676708448372652,0.6666666666666666,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
57,full_reciprocal_positive,positive,1.0,0.9913164989723138,0.008683501027686225,0.3333333333333333,eta_only,False,0.2136443208169237,True,False,False,1.0,1.0
58,full_reciprocal_positive,positive,1.0,0.9620717484756492,0.03792825152435075,1.0,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
59,full_reciprocal_positive,positive,1.0,0.9522571216734549,0.04774287832654511,1.0,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
60,full_reciprocal_positive,positive,1.0,1.0171644119559127,0.017164411955912673,0.6666666666666666,full_reciprocal,True,0.2136443208169237,True,True,True,1.0,1.0
61,standard_ping_null,null,0.0,0.0032321116166671715,0.0032321116166671715,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
62,standard_ping_null,null,0.0,0.06944596192072738,0.06944596192072738,0.0,standard_ping,False,0.2136443208169237,False,False,False,,
63,standard_ping_null,null,0.0,0.06365647716561329,0.06365647716561329,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
64,standard_ping_null,null,0.0,0.08260206338068038,0.08260206338068038,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
65,standard_ping_null,null,0.0,0.06545988888848052,0.06545988888848052,0.0,eta_only,False,0.2136443208169237,False,False,False,,
66,standard_ping_null,null,0.0,0.037609783760169935,0.037609783760169935,0.0,standard_ping,False,0.2136443208169237,False,False,False,,
67,standard_ping_null,null,0.0,0.03674172532878865,0.03674172532878865,0.0,generic_hidden_oscillator,False,0.2136443208169237,False,False,False,,
68,standard_ping_null,null,0.0,0.0941883473180761,0.0941883473180761,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
69,standard_ping_null,null,0.0,0.0,0.0,0.0,generic_hidden_oscillator,False,0.2136443208169237,False,False,False,,
70,standard_ping_null,null,0.0,0.08055317451898494,0.08055317451898494,0.0,eta_only,False,0.2136443208169237,False,False,False,,
71,standard_ping_null,null,0.0,0.006530333942910374,0.006530333942910374,0.0,colored_noise_alt,False,0.2136443208169237,False,False,False,,
72,standard_ping_null,null,0.0,0.04504535022785658,0.04504535022785658,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
73,standard_ping_null,null,0.0,0.039888371393837684,0.039888371393837684,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
74,standard_ping_null,null,0.0,0.0,0.0,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
75,standard_ping_null,null,0.0,0.08474645507199405,0.08474645507199405,0.0,colored_noise_alt,False,0.2136443208169237,False,False,False,,
76,standard_ping_null,null,0.0,0.04921410948317776,0.04921410948317776,0.0,eta_only,False,0.2136443208169237,False,False,False,,
77,standard_ping_null,null,0.0,0.09573751814431641,0.09573751814431641,0.0,standard_ping,False,0.2136443208169237,False,False,False,,
