phase,phase_time,time,blink_sentinel_z,ptp_median_z,blink_proxy_event
WASHOUT_2,96.0,344604.3188335,-0.4553433162857153,-0.4788245190252829,0
WASHOUT_2,97.0,344605.3188335,-0.1574586969352644,-0.6116348692580487,0
WASHOUT_2,98.0,344606.3188335,-0.0796615088116961,-0.567429124928744,0
WASHOUT_2,99.0,344607.3188335,-0.6611447970291849,-0.4256388228103802,0
WASHOUT_2,100.0,344608.3188335,-0.235395349647149,-0.5871150140758008,0
WASHOUT_2,101.0,344609.3188335,0.1836569208219747,-0.6023109272800587,0
WASHOUT_2,102.0,344610.3188335,-1.011314371779642,-0.6393954732054619,0
WASHOUT_2,103.0,344611.3188335,-0.7580378952760259,-0.5189506615570982,0
WASHOUT_2,104.0,344612.3188335,-0.8826610808657385,-0.4777804789203041,0
WASHOUT_2,105.0,344613.3188335,-0.4747053683896689,-0.366725993302848,0
WASHOUT_2,106.0,344614.3188335,-0.1567752718961468,-0.8108172025807384,0
WASHOUT_2,107.0,344615.3188335,-1.5278364766896553,-0.93402600479604,0
WASHOUT_2,108.0,344616.3188335,-1.140560594842437,-0.9365184242374056,0
WASHOUT_2,109.0,344617.3188335,0.7173378622854072,-0.8626812526511882,0
WASHOUT_2,110.0,344618.3188335,0.0316158543316051,-0.7843631574930241,0
WASHOUT_2,111.0,344619.3188335,-0.1528889542719721,-0.6757256548931635,0
WASHOUT_2,112.0,344620.3188335,0.491728481878127,-0.6740057044312042,0
WASHOUT_2,113.0,344621.3188335,-0.4019349209277209,-0.7070106485591179,0
WASHOUT_2,114.0,344622.3188335,-1.0840382709628098,-0.4904266410011311,0
CONTEXTUAL_OVERRIDE_1,1.0,344670.5595471,1.884809860059092,0.7958941349287187,1
CONTEXTUAL_OVERRIDE_1,2.0,344671.5595471,9.87058665883959,1.3795547980091798,1
CONTEXTUAL_OVERRIDE_1,3.0,344672.5595471,9.070967557223447,1.4243821384703506,1
CONTEXTUAL_OVERRIDE_1,4.0,344673.5595471,3.7370822635505534,0.1406111136639315,1
CONTEXTUAL_OVERRIDE_1,5.0,344674.5595471,2.050164939731157,-0.0233454272150515,1
CONTEXTUAL_OVERRIDE_1,6.0,344675.5595471,2.0639781709398086,0.3261907510523888,1
CONTEXTUAL_OVERRIDE_1,7.0,344676.5595471,2.6673645429295547,0.0534518696399064,1
CONTEXTUAL_OVERRIDE_1,8.0,344677.5595471,1.734360726780843,0.0149883458879851,1
CONTEXTUAL_OVERRIDE_1,9.0,344678.5595471,1.871645553611416,-0.1931769567772534,1
CONTEXTUAL_OVERRIDE_1,10.0,344679.5595471,1.2411654010890274,0.0334250078574085,0
CONTEXTUAL_OVERRIDE_1,11.0,344680.5595471,1.567037459687579,0.0016572210793252,1
CONTEXTUAL_OVERRIDE_1,12.0,344681.5595471,0.8752330256698767,-0.5769642888932902,0
CONTEXTUAL_OVERRIDE_1,13.0,344682.5595471,1.292023687005157,-0.443803913654231,0
CONTEXTUAL_OVERRIDE_1,14.0,344683.5595471,1.2196556368445115,-0.5348345549461399,0
CONTEXTUAL_OVERRIDE_1,15.0,344684.5595471,-0.0278047766702766,-0.8315290270910694,0
CONTEXTUAL_OVERRIDE_1,16.0,344685.5595471,0.8509311737568341,-0.8647512281194409,0
CONTEXTUAL_OVERRIDE_1,17.0,344686.5595471,-0.0589882545600772,-0.8883779160442503,0
CONTEXTUAL_OVERRIDE_1,18.0,344687.5595471,0.0886146467833759,-0.9121313371609934,0
CONTEXTUAL_OVERRIDE_1,19.0,344688.5595471,0.1450839420389328,-0.8560549171872187,0
CONTEXTUAL_OVERRIDE_1,20.0,344689.5595471,0.679199869786372,-0.8434841915301619,0
CONTEXTUAL_OVERRIDE_1,21.0,344690.5595471,0.2082958178159195,-0.8227602971920277,0
CONTEXTUAL_OVERRIDE_1,22.0,344691.5595471,-0.3795934191075117,-0.8262092504867987,0
CONTEXTUAL_OVERRIDE_1,23.0,344692.5595471,0.7551502520869622,-0.9434947847076688,0
CONTEXTUAL_OVERRIDE_1,24.0,344693.5595471,0.0517065442801011,-0.83602503794777,0
CONTEXTUAL_OVERRIDE_1,25.0,344694.5595471,0.0704474417024708,-0.7907873233412896,0
CONTEXTUAL_OVERRIDE_1,26.0,344695.5595471,0.7651581664100842,-0.8666824005679566,0
CONTEXTUAL_OVERRIDE_1,27.0,344696.5595471,-0.1153553446848156,-0.8873399108531731,0
CONTEXTUAL_OVERRIDE_1,28.0,344697.5595471,0.8817474621130919,-0.8796755701981264,0
CONTEXTUAL_OVERRIDE_1,29.0,344698.5595471,-0.0374979568394593,-0.8240819433364807,0
CONTEXTUAL_OVERRIDE_1,30.0,344699.5595471,0.5010138968204878,-0.866616016515039,0
CONTEXTUAL_OVERRIDE_1,31.0,344700.5595471,-1.236068862042094,-0.8961086407522146,0
CONTEXTUAL_OVERRIDE_1,32.0,344701.5595471,-0.4833485653522535,-0.9313344331959214,0
CONTEXTUAL_OVERRIDE_1,33.0,344702.5595471,-0.1370716124241449,-0.8702792092533171,0
CONTEXTUAL_OVERRIDE_1,34.0,344703.5595471,-0.1086640030001158,-0.7379516521326803,0
CONTEXTUAL_OVERRIDE_1,35.0,344704.5595471,0.7135399425793698,-0.7766294153281089,0
CONTEXTUAL_OVERRIDE_1,36.0,344705.5595471,-0.7456545917160944,-0.909512184527694,0
CONTEXTUAL_OVERRIDE_1,37.0,344706.5595471,0.622541302225046,-0.8168943608796613,0
CONTEXTUAL_OVERRIDE_1,38.0,344707.5595471,-1.7250061057131207,-0.750105968730526,0
CONTEXTUAL_OVERRIDE_1,39.0,344708.5595471,-1.6515469580628428,-0.8737251450911374,0
CONTEXTUAL_OVERRIDE_1,40.0,344709.5595471,-0.6262196084668807,-0.9112261000757516,0
CONTEXTUAL_OVERRIDE_1,41.0,344710.5595471,-0.3840694823506203,-0.8655840462378633,0
CONTEXTUAL_OVERRIDE_1,42.0,344711.5595471,-0.8629938843194576,-0.8307022438865486,0
CONTEXTUAL_OVERRIDE_1,43.0,344712.5595471,-0.858710908649357,-0.9063317849015446,0
CONTEXTUAL_OVERRIDE_1,44.0,344713.5595471,-0.1089266140549053,-0.8369182052052084,0
CONTEXTUAL_OVERRIDE_1,45.0,344714.5595471,-1.303012155387315,-0.8461093790773628,0
CONTEXTUAL_OVERRIDE_1,46.0,344715.5595471,0.6861448320336615,-0.7506672157233759,0
CONTEXTUAL_OVERRIDE_1,47.0,344716.5595471,0.0509559080277533,-0.7145361861944275,0
CONTEXTUAL_OVERRIDE_1,48.0,344717.5595471,-0.4068173036962538,-0.7783554007039698,0
CONTEXTUAL_OVERRIDE_1,49.0,344718.5595471,-1.1099462305151897,-0.6374703356708478,0
CONTEXTUAL_OVERRIDE_1,50.0,344719.5595471,0.3120811993492309,-0.745615992787727,0
CONTEXTUAL_OVERRIDE_1,51.0,344720.5595471,0.975023627335668,-0.4125249549021782,0
CONTEXTUAL_OVERRIDE_1,52.0,344721.5595471,6.675826719227263,-0.4652882071439682,1
CONTEXTUAL_OVERRIDE_1,53.0,344722.5595471,6.172539843873502,-0.4377991743221274,1
CONTEXTUAL_OVERRIDE_1,54.0,344723.5595471,1.6592224219892062,-0.5987201535085999,1
CONTEXTUAL_OVERRIDE_1,55.0,344724.5595471,-0.3478082737783785,-0.658797721399143,0
CONTEXTUAL_OVERRIDE_1,56.0,344725.5595471,2.175323766086112,-0.4969171909023144,1
CONTEXTUAL_OVERRIDE_1,57.0,344726.5595471,1.662570301192556,0.5344194203135944,1
CONTEXTUAL_OVERRIDE_1,58.0,344727.5595471,-0.1866585982977858,0.1830244885644576,0
CONTEXTUAL_OVERRIDE_1,59.0,344728.5595471,0.2933339415394706,-0.033357349377825,0
CONTEXTUAL_OVERRIDE_1,60.0,344729.5595471,-0.8201951591700732,-0.3067148094652226,0
CONTEXTUAL_OVERRIDE_1,61.0,344730.5595471,-0.5274844031197741,-0.5954733698295329,0
CONTEXTUAL_OVERRIDE_1,62.0,344731.5595471,0.0875694074876773,-0.0690719698475623,0
CONTEXTUAL_OVERRIDE_1,63.0,344732.5595471,-0.4523655023855921,0.5431278010736198,0
CONTEXTUAL_OVERRIDE_1,64.0,344733.5595471,-0.5988620697464427,-0.1377160980214431,0
CONTEXTUAL_OVERRIDE_1,65.0,344734.5595471,-0.0290759030871241,-0.1577399423469903,0
CONTEXTUAL_OVERRIDE_1,66.0,344735.5595471,-0.1614877998079825,0.2748034591801663,0
CONTEXTUAL_OVERRIDE_1,67.0,344736.5595471,-0.6942424859727017,0.279221016156146,0
CONTEXTUAL_OVERRIDE_1,68.0,344737.5595471,-1.0763946713775678,-0.47585534138569,0
CONTEXTUAL_OVERRIDE_1,69.0,344738.5595471,-0.2434930355216266,-0.4709549912975814,0
CONTEXTUAL_OVERRIDE_1,70.0,344739.5595471,-0.7158677266907573,-0.4443530908192776,0
CONTEXTUAL_OVERRIDE_1,71.0,344740.5595471,-0.8209526021613225,-0.4719145426079376,0
CONTEXTUAL_OVERRIDE_1,72.0,344741.5595471,0.2124644596312037,-0.8320178551170998,0
CONTEXTUAL_OVERRIDE_1,73.0,344742.5595471,-0.6778495637995501,-0.8191755583344704,0
CONTEXTUAL_OVERRIDE_1,74.0,344743.5595471,-1.3490869974798567,-0.9013590158466168,0
CONTEXTUAL_OVERRIDE_1,75.0,344744.5595471,-0.5782879111823365,-0.793825902490751,0
CONTEXTUAL_OVERRIDE_1,76.0,344745.5595471,-0.0112177863599262,0.2626521600392714,0
CONTEXTUAL_OVERRIDE_1,77.0,344746.5595471,0.1792742225780772,0.2834394209733725,0
CONTEXTUAL_OVERRIDE_1,78.0,344747.5595471,-0.7502913112321414,-0.4499595258338748,0
CONTEXTUAL_OVERRIDE_1,79.0,344748.5595471,0.7116658921505721,-0.1887563823443229,0
CONTEXTUAL_OVERRIDE_1,80.0,344749.5595471,-0.1284317129474478,0.5815883073685904,0
CONTEXTUAL_OVERRIDE_1,81.0,344750.5595471,-0.0222733136050968,-0.2274281106258498,0
CONTEXTUAL_OVERRIDE_1,82.0,344751.5595471,-0.3351371614687897,0.758803554089414,0
CONTEXTUAL_OVERRIDE_1,83.0,344752.5595471,-0.5228532188477575,0.9700014009902124,0
CONTEXTUAL_OVERRIDE_1,84.0,344753.5595471,-0.4731253093985988,-0.0340513644765104,0
CONTEXTUAL_OVERRIDE_1,85.0,344754.5595471,0.0653538050621894,-0.2100234189336021,0
CONTEXTUAL_OVERRIDE_1,86.0,344755.5595471,-0.3583152465218022,-0.4768873116628656,0
CONTEXTUAL_OVERRIDE_1,87.0,344756.5595471,-0.3108661558658282,-0.543874855970754,0
CONTEXTUAL_OVERRIDE_1,88.0,344757.5595471,-0.968385227629805,-0.9032238042422148,0
CONTEXTUAL_OVERRIDE_1,89.0,344758.5595471,-0.7581007635385939,-0.2552611335400824,0
CONTEXTUAL_OVERRIDE_1,90.0,344759.5595471,0.2856862741706706,-0.1869609954585935,0
CONTEXTUAL_OVERRIDE_1,91.0,344760.5595471,-0.8784136238418476,-0.4835196820407367,0
CONTEXTUAL_OVERRIDE_1,92.0,344761.5595471,0.0857532601845947,-0.3708055951003374,0
CONTEXTUAL_OVERRIDE_1,93.0,344762.5595471,0.9127736852821504,-0.1226559703799714,0
CONTEXTUAL_OVERRIDE_1,94.0,344763.5595471,2.696642095928602,1.7319183334395252,1
CONTEXTUAL_OVERRIDE_1,95.0,344764.5595471,3.1719173445607813,0.7150202537332221,1
CONTEXTUAL_OVERRIDE_1,96.0,344765.5595471,3.1611266754203755,0.0556636655848471,1
CONTEXTUAL_OVERRIDE_1,97.0,344766.5595471,0.5878963964229872,0.3247363368021004,0
CONTEXTUAL_OVERRIDE_1,98.0,344767.5595471,1.0577402619008514,-0.0850192298325709,0
CONTEXTUAL_OVERRIDE_1,99.0,344768.5595471,0.0121076140276008,0.1506290707406067,0
CONTEXTUAL_OVERRIDE_1,100.0,344769.5595471,-1.1644333042860375,-0.4998199844889895,0
CONTEXTUAL_OVERRIDE_1,101.0,344770.5595471,-0.7879888778276498,-0.8373346142644197,0
CONTEXTUAL_OVERRIDE_1,102.0,344771.5595471,-0.6798578359741665,-0.929336876694488,0
CONTEXTUAL_OVERRIDE_1,103.0,344772.5595471,0.3857627392879504,-0.8066712167303313,0
CONTEXTUAL_OVERRIDE_1,104.0,344773.5595471,0.0805423691601174,-0.7565995360886602,0
CONTEXTUAL_OVERRIDE_1,105.0,344774.5595471,-0.650042649812265,-0.8334722693673883,0
CONTEXTUAL_OVERRIDE_1,106.0,344775.5595471,0.8524102721736386,-0.2633418832543402,0
CONTEXTUAL_OVERRIDE_1,107.0,344776.5595471,-1.1638857563932852,0.0834242695322603,0
CONTEXTUAL_OVERRIDE_1,108.0,344777.5595471,-0.4677012849545571,0.0840458656641263,0
CONTEXTUAL_OVERRIDE_1,109.0,344778.5595471,-0.591127988964127,0.0969696337844275,0
CONTEXTUAL_OVERRIDE_1,110.0,344779.5595471,-0.9098237138495834,-0.4518846633684888,0
CONTEXTUAL_OVERRIDE_1,111.0,344780.5595471,-0.8231753433208173,-0.2996720649420419,0
CONTEXTUAL_OVERRIDE_1,112.0,344781.5595471,-0.2583148170599805,-0.1354379180235847,0
CONTEXTUAL_OVERRIDE_1,113.0,344782.5595471,-1.404521670778204,-0.1396502879269096,0
CONTEXTUAL_OVERRIDE_1,114.0,344783.5595471,-0.8153937343525334,-0.4319996220626787,0
CONTEXTUAL_OVERRIDE_1,115.0,344784.5595471,-0.7556133958014828,-0.5632227899393206,0
CONTEXTUAL_OVERRIDE_1,116.0,344785.5595471,-0.7969279628805799,-0.7726282674113404,0
CONTEXTUAL_OVERRIDE_1,117.0,344786.5595471,-0.7818902001520626,-0.86924120406224,0
CONTEXTUAL_OVERRIDE_1,118.0,344787.5595471,0.3763416853907425,1.1477748772469352,0
CONTEXTUAL_OVERRIDE_1,119.0,344788.5595471,-0.3041418914085221,1.435498449877119,0
CONTEXTUAL_OVERRIDE_1,120.0,344789.5595471,-1.4806925841544236,1.139280735930417,0
CONTEXTUAL_OVERRIDE_1,121.0,344790.5595471,-1.0160513668579547,0.2042191061869174,0
CONTEXTUAL_OVERRIDE_1,122.0,344791.5595471,-0.097850919572235,-0.1031149191665531,0
CONTEXTUAL_OVERRIDE_1,123.0,344792.5595471,0.1910706394046155,-0.6369754727309156,0
CONTEXTUAL_OVERRIDE_1,124.0,344793.5595471,-1.3378688850906169,-0.7345721003477779,0
CONTEXTUAL_OVERRIDE_1,125.0,344794.5595471,0.1500731513162036,-0.890930684624632,0
CONTEXTUAL_OVERRIDE_1,126.0,344795.5595471,-1.553355804775569,0.0015848021125058,0
CONTEXTUAL_OVERRIDE_1,127.0,344796.5595471,-1.1974471910235458,0.7203370128805419,0
CONTEXTUAL_OVERRIDE_1,128.0,344797.5595471,-0.1605149809642415,0.9309132636494742,0
CONTEXTUAL_OVERRIDE_1,129.0,344798.5595471,-1.3464167645658196,0.2994560824682496,0
CONTEXTUAL_OVERRIDE_1,130.0,344799.5595471,-0.573222939913259,-0.2460759945818296,0
CONTEXTUAL_OVERRIDE_1,131.0,344800.5595471,-0.0100308252777285,-0.7695142518381088,0
CONTEXTUAL_OVERRIDE_1,132.0,344801.5595471,0.1736099066760812,-0.719997783275386,0
CONTEXTUAL_OVERRIDE_1,133.0,344802.5595471,-1.624180530594951,-0.6363629289699021,0
CONTEXTUAL_OVERRIDE_1,134.0,344803.5595471,-0.3833050762736034,0.0544928922879344,0
CONTEXTUAL_OVERRIDE_1,135.0,344804.5595471,-1.101015638587955,0.3072592261430333,0
CONTEXTUAL_OVERRIDE_1,136.0,344805.5595471,-0.8396047747251963,0.5507861068147649,0
CONTEXTUAL_OVERRIDE_1,137.0,344806.5595471,0.5181556696289261,-0.2448991863710153,0
CONTEXTUAL_OVERRIDE_1,138.0,344807.5595471,0.6401756208688413,-0.7827729576799495,0
CONTEXTUAL_OVERRIDE_1,139.0,344808.5595471,0.5069002143701711,-0.7258637195877524,0
CONTEXTUAL_OVERRIDE_1,140.0,344809.5595471,-0.0454651493137816,-0.9304352310245813,0
CONTEXTUAL_OVERRIDE_1,141.0,344810.5595471,-1.49960704855413,0.0256188467256739,0
CONTEXTUAL_OVERRIDE_1,142.0,344811.5595471,-0.7405396271237679,0.99673003466045,0
CONTEXTUAL_OVERRIDE_1,143.0,344812.5595471,-0.5697955779800005,1.4985572652350585,0
CONTEXTUAL_OVERRIDE_1,144.0,344813.5595471,-1.2208785980060586,0.2097470873207936,0
CONTEXTUAL_OVERRIDE_1,145.0,344814.5595471,-0.2486327761686769,-0.3078916176760369,0
CONTEXTUAL_OVERRIDE_1,146.0,344815.5595471,-1.4789292072686182,-0.6943675039352416,0
CONTEXTUAL_OVERRIDE_1,147.0,344816.5595471,-1.2651762472826371,-0.7007946872404579,0
CONTEXTUAL_OVERRIDE_1,148.0,344817.5595471,-0.4366164829222557,-0.4527174814869112,0
CONTEXTUAL_OVERRIDE_1,149.0,344818.5595471,-0.2312550509505559,0.070099179637502,0
CONTEXTUAL_OVERRIDE_1,150.0,344819.5595471,-1.2588221784057705,0.2978749350260273,0
CONTEXTUAL_OVERRIDE_1,151.0,344820.5595471,-0.9033276638802108,1.104260130559365,0
CONTEXTUAL_OVERRIDE_1,152.0,344821.5595471,-0.0479733503389265,1.908448617432516,0
CONTEXTUAL_OVERRIDE_1,153.0,344822.5595471,-0.5318895775900799,1.0343034086118836,0
CONTEXTUAL_OVERRIDE_1,154.0,344823.5595471,-0.9853128337854428,-0.0163690667447885,0
CONTEXTUAL_OVERRIDE_1,155.0,344824.5595471,0.6445581093541252,-0.2663834798607525,0
CONTEXTUAL_OVERRIDE_1,156.0,344825.5595471,0.0629327875415861,-0.4709549912975814,0
CONTEXTUAL_OVERRIDE_1,157.0,344826.5595471,-0.8997262684169877,-0.6492746272624,0
CONTEXTUAL_OVERRIDE_1,158.0,344827.5595471,-0.5290259165829829,-0.9093673465940552,0
CONTEXTUAL_OVERRIDE_1,159.0,344828.5595471,-2.1261439263990902,-0.9139327589606244,0
CONTEXTUAL_OVERRIDE_1,160.0,344829.5595471,-2.0674895398284976,-0.87635636755224,0
CONTEXTUAL_OVERRIDE_1,161.0,344830.5595471,-0.2148022342539183,-0.7991456790950217,0
CONTEXTUAL_OVERRIDE_1,162.0,344831.5595471,-1.4976529044506055,-0.8820865183018202,0
CONTEXTUAL_OVERRIDE_1,163.0,344832.5595471,-1.561489431534249,-0.7365032727962936,0
CONTEXTUAL_OVERRIDE_1,164.0,344833.5595471,-0.9434872865040904,-0.7414096577983038,0
CONTEXTUAL_OVERRIDE_1,165.0,344834.5595471,-1.365158915716972,0.1655443604484397,0
CONTEXTUAL_OVERRIDE_1,166.0,344835.5595471,-1.3899145902979315,1.359458534716813,0
CONTEXTUAL_OVERRIDE_1,167.0,344836.5595471,-0.1718466345070137,1.4973080380574246,0
CONTEXTUAL_OVERRIDE_1,168.0,344837.5595471,-0.874702294176916,-0.4581066596010504,0
CONTEXTUAL_OVERRIDE_1,169.0,344838.5595471,-1.6748186576283244,-0.0890958141731095,0
CONTEXTUAL_OVERRIDE_1,170.0,344839.5595471,0.6969900853890344,0.0917826252859923,0
CONTEXTUAL_OVERRIDE_1,171.0,344840.5595471,-1.5301311146778185,-0.2568513333531571,0
CONTEXTUAL_OVERRIDE_1,172.0,344841.5595471,-1.4234549146111208,-0.2303972882654427,0
CONTEXTUAL_OVERRIDE_1,173.0,344842.5595471,-0.3292845999981509,-0.7357428736446905,0
CONTEXTUAL_OVERRIDE_1,174.0,344843.5595471,-1.3703773402821873,0.1694851592261921,0
CONTEXTUAL_OVERRIDE_1,175.0,344844.5595471,-1.1982813669974202,0.195447358830925,0
CONTEXTUAL_OVERRIDE_1,176.0,344845.5595471,0.2520983239194324,0.2687926849341612,0
CONTEXTUAL_OVERRIDE_1,177.0,344846.5595471,-0.991723127817314,-0.3783371676495487,0
CONTEXTUAL_OVERRIDE_1,178.0,344847.5595471,-0.095314577371225,-0.7450607807087788,0
CONTEXTUAL_OVERRIDE_1,179.0,344848.5595471,-1.0296846987280346,-0.6603185197023491,0
CONTEXTUAL_OVERRIDE_1,180.0,344849.5595471,-0.0274755741045284,0.4135551821490686,0
CONTEXTUAL_OVERRIDE_1,181.0,344850.5595471,-0.7754271056235622,0.5814495043488532,0
CONTEXTUAL_OVERRIDE_1,182.0,344851.5595471,0.8056152324066493,1.836624089632486,0
CONTEXTUAL_OVERRIDE_1,183.0,344852.5595471,0.4887441130160711,0.0007519839940834,0
CONTEXTUAL_OVERRIDE_1,184.0,344853.5595471,0.0097663424404943,-0.1393787168013371,0
CONTEXTUAL_OVERRIDE_1,185.0,344854.5595471,-0.112361034243057,-0.7381628741192368,0
CONTEXTUAL_OVERRIDE_1,186.0,344855.5595471,-1.0878064924462831,-0.8644072380270491,0
CONTEXTUAL_OVERRIDE_1,187.0,344856.5595471,-0.7571360901909717,-0.8694463911348947,0
CONTEXTUAL_OVERRIDE_1,188.0,344857.5595471,0.3014715149577835,-0.838789028514708,0
CONTEXTUAL_OVERRIDE_1,189.0,344858.5595471,-1.3073115660964634,-0.7720066712794744,0
CONTEXTUAL_OVERRIDE_1,190.0,344859.5595471,-1.7320386325933663,-0.7843631574930241,0
CONTEXTUAL_OVERRIDE_1,191.0,344860.5595471,-0.3209142534417872,-0.8450713738862856,0
CONTEXTUAL_OVERRIDE_1,192.0,344861.5595471,-0.0839722174877882,-0.078118305786078,0
CONTEXTUAL_OVERRIDE_1,193.0,344862.5595471,-0.5869310127377788,0.0187118877652795,0
CONTEXTUAL_OVERRIDE_1,194.0,344863.5595471,-0.2996008712058374,0.3477353936811421,0
CONTEXTUAL_OVERRIDE_1,195.0,344864.5595471,-1.9330593451884728,0.6251664206521275,0
CONTEXTUAL_OVERRIDE_1,196.0,344865.5595471,-0.1856737663423048,0.9870651200470192,0
CONTEXTUAL_OVERRIDE_1,197.0,344866.5595471,-0.0558352306757892,1.2856243805875465,0
CONTEXTUAL_OVERRIDE_1,198.0,344867.5595471,-0.6979852614976567,0.2750810652196405,0
CONTEXTUAL_OVERRIDE_1,199.0,344868.5595471,-0.2720069698977054,-0.4613474083662158,0
CONTEXTUAL_OVERRIDE_1,200.0,344869.5595471,-1.4338947466377758,-0.7200641673283037,0
CONTEXTUAL_OVERRIDE_1,201.0,344870.5595471,-0.3340426366708414,-0.7335220253288974,0
CONTEXTUAL_OVERRIDE_1,202.0,344871.5595471,-0.6965017938280332,-0.6816700450862508,0
CONTEXTUAL_OVERRIDE_1,203.0,344872.5595471,0.4505076052925845,-0.4704661632715509,0
CONTEXTUAL_OVERRIDE_1,204.0,344873.5595471,-0.4980937466712637,-0.6855987740362001,0
CONTEXTUAL_OVERRIDE_1,205.0,344874.5595471,-0.8278646945839812,-0.7373270385438636,0
CONTEXTUAL_OVERRIDE_1,206.0,344875.5595471,-1.4056553754896937,-0.7235191555369763,0
CONTEXTUAL_OVERRIDE_1,207.0,344876.5595471,-0.0722993148335186,-0.607899257552951,0
CONTEXTUAL_OVERRIDE_1,208.0,344877.5595471,-1.6535467328192903,-0.4768209276099479,0
CONTEXTUAL_OVERRIDE_1,209.0,344878.5595471,-0.2418703199253319,-0.3039508188982845,0
CONTEXTUAL_OVERRIDE_1,210.0,344879.5595471,0.0711664897378892,-0.7099858611126123,0
CONTEXTUAL_OVERRIDE_1,211.0,344880.5595471,-0.6835664560153054,-0.945214735169628,0
CONTEXTUAL_OVERRIDE_1,212.0,344881.5595471,-0.0114977492876391,-0.913863357450756,0
CONTEXTUAL_OVERRIDE_1,213.0,344882.5595471,-0.2877357883868542,-0.8958370696266421,0
CONTEXTUAL_OVERRIDE_1,214.0,344883.5595471,-2.036551154690099,-0.8639184100010185,0
CONTEXTUAL_OVERRIDE_1,215.0,344884.5595471,0.0964738104365345,-0.8965914338643436,0
CONTEXTUAL_OVERRIDE_1,216.0,344885.5595471,-0.1334881439312205,-0.8432729695436054,0
CONTEXTUAL_OVERRIDE_1,217.0,344886.5595471,0.7541621900882848,-0.8405874328573882,0
CONTEXTUAL_OVERRIDE_1,218.0,344887.5595471,0.8944320452009675,-0.8507381580398989,0
CONTEXTUAL_OVERRIDE_1,219.0,344888.5595471,-0.2257925916059259,-0.8694524260487964,0
CONTEXTUAL_OVERRIDE_1,220.0,344889.5595471,0.5629540641983068,-0.8521805024623841,0
CONTEXTUAL_OVERRIDE_1,221.0,344890.5595471,-0.4303412044216457,-0.8548087074665359,0
CONTEXTUAL_OVERRIDE_1,222.0,344891.5595471,0.6427417506483165,-0.857014468497575,0
CONTEXTUAL_OVERRIDE_1,223.0,344892.5595471,-1.8957358744519384,-0.7744206368401191,0
CONTEXTUAL_OVERRIDE_1,224.0,344893.5595471,-0.0707772617921105,-0.8267674800226977,0
CONTEXTUAL_OVERRIDE_1,225.0,344894.5595471,-0.9776456587899944,-0.8845095362333173,0
CONTEXTUAL_OVERRIDE_1,226.0,344895.5595471,0.2692514851486747,-0.1863424167836783,0
CONTEXTUAL_OVERRIDE_1,227.0,344896.5595471,-0.5872317643725479,-0.185165608572864,0
CONTEXTUAL_OVERRIDE_1,228.0,344897.5595471,-1.0092624707603457,0.1050503834986854,0
CONTEXTUAL_OVERRIDE_1,229.0,344898.5595471,0.0489161773638279,-0.4649381821376747,0
CONTEXTUAL_OVERRIDE_1,230.0,344899.5595471,0.5166590461113211,-0.8536349167126724,0
CONTEXTUAL_OVERRIDE_1,231.0,344900.5595471,0.1080225862269864,-0.925390043002834,0
CONTEXTUAL_OVERRIDE_1,232.0,344901.5595471,-1.6015020726781677,-0.8383002004886775,0
CONTEXTUAL_OVERRIDE_1,233.0,344902.5595471,-0.7376899346811864,-0.5835966592711613,0
CONTEXTUAL_OVERRIDE_1,234.0,344903.5595471,-1.6840292737125606,-0.5817318708755633,0
CONTEXTUAL_OVERRIDE_1,235.0,344904.5595471,-0.6338758219107606,-0.3648008557682339,0
CONTEXTUAL_OVERRIDE_1,236.0,344905.5595471,-0.3947514455346885,-0.1652715148962015,0
CONTEXTUAL_OVERRIDE_1,237.0,344906.5595471,-0.0477740466932989,-0.2460096105289118,0
CONTEXTUAL_OVERRIDE_1,238.0,344907.5595471,-0.2404252193223595,0.5420807435116902,0
CONTEXTUAL_OVERRIDE_1,239.0,344908.5595471,-0.4249938042973019,-0.0366765520237114,0
CONTEXTUAL_OVERRIDE_1,240.0,344909.5595471,-0.6336263045201773,-0.2922792954125677,0
CONTEXTUAL_OVERRIDE_1,241.0,344910.5595471,-0.7152013812598546,-0.7317417257279221,0
CONTEXTUAL_OVERRIDE_1,242.0,344911.5595471,-1.304792741541948,-0.8507381580398989,0
CONTEXTUAL_OVERRIDE_1,243.0,344912.5595471,-1.32476332010625,-0.919937498292728,0
CONTEXTUAL_OVERRIDE_1,244.0,344913.5595471,-1.4513947430312015,-0.8106783995610013,0
CONTEXTUAL_OVERRIDE_1,245.0,344914.5595471,-0.0446984308965411,-0.6916819672490244,0
CONTEXTUAL_OVERRIDE_1,246.0,344915.5595471,-0.0624373027300322,-0.7869189435303566,0
CONTEXTUAL_OVERRIDE_1,247.0,344916.5595471,-0.7077156656201659,-0.9005925817811121,0
CONTEXTUAL_OVERRIDE_1,248.0,344917.5595471,-0.5854103165229921,-0.8899530285725709,0
CONTEXTUAL_OVERRIDE_1,249.0,344918.5595471,-0.9706353446360332,-0.8899530285725709,0
CONTEXTUAL_OVERRIDE_1,250.0,344919.5595471,-0.8062436144613876,-0.8592292818994665,0
CONTEXTUAL_OVERRIDE_1,251.0,344920.5595471,0.359625447381825,-0.7233773350602885,0
CONTEXTUAL_OVERRIDE_1,252.0,344921.5595471,-0.3395561438690972,-0.7835997408844703,0
