trial_id,generator,generator_type,K_true_scaled,K_hat_scaled,K_abs_error_scaled,full_fold_win_rate,dominant_model,full_predictive_win,K_threshold,K_significant_raw,K_interpreted_given_full_win,final_full_plus_K_lock,K_within_15_positive,K_within_10_positive
36,full_reciprocal_positive,positive,1.0,0.9953600031460395,0.0046399968539605485,0.8333333333333334,full_reciprocal,True,0.21364432081692378,True,True,True,1.0,1.0
37,full_reciprocal_positive,positive,1.0,1.0366217479837008,0.03662174798370077,1.0,full_reciprocal,True,0.21364432081692378,True,True,True,1.0,1.0
38,full_reciprocal_positive,positive,1.0,0.8843648089251598,0.11563519107484022,0.6666666666666666,full_reciprocal,True,0.21364432081692378,True,True,True,1.0,0.0
39,full_reciprocal_positive,positive,1.0,0.9608882636988624,0.03911173630113762,0.8333333333333334,full_reciprocal,True,0.21364432081692378,True,True,True,1.0,1.0
40,full_reciprocal_positive,positive,1.0,1.0574271085577331,0.05742710855773314,0.8333333333333334,full_reciprocal,True,0.21364432081692378,True,True,True,1.0,1.0
41,full_reciprocal_positive,positive,1.0,1.0448970329875813,0.0448970329875813,0.6666666666666666,full_reciprocal,True,0.21364432081692378,True,True,True,1.0,1.0
42,full_reciprocal_positive,positive,1.0,1.1011575578057586,0.10115755780575864,1.0,full_reciprocal,True,0.21364432081692378,True,True,True,1.0,0.0
43,full_reciprocal_positive,positive,1.0,0.9822894146918772,0.01771058530812275,1.0,full_reciprocal,True,0.21364432081692378,True,True,True,1.0,1.0
44,full_reciprocal_positive,positive,1.0,0.9968136631642562,0.003186336835743764,0.5,full_reciprocal,False,0.21364432081692378,True,False,False,1.0,1.0
45,full_reciprocal_positive,positive,1.0,1.042993741824133,0.04299374182413307,0.8333333333333334,full_reciprocal,True,0.21364432081692378,True,True,True,1.0,1.0
46,full_reciprocal_positive,positive,1.0,1.0948634601942802,0.09486346019428016,0.8333333333333334,full_reciprocal,True,0.21364432081692378,True,True,True,1.0,1.0
47,full_reciprocal_positive,positive,1.0,0.9362551909396838,0.06374480906031621,0.8333333333333334,full_reciprocal,True,0.21364432081692378,True,True,True,1.0,1.0
48,full_reciprocal_positive,positive,1.0,1.088878153272842,0.08887815327284199,0.8333333333333334,full_reciprocal,True,0.21364432081692378,True,True,True,1.0,1.0
