condition,time_sec,luminance_z,visual_change_z,optical_flow_z,histogram_delta_z,cut_event,flash_event,audio_rms_z,audio_derivative_z,cue_on,cue_impulse,cue_value,cue_phase_sin,cue_phase_cos,als_start_pulse_regressor
control,105.5,-0.3255104188890872,-0.3535470796515013,-0.3651114892226526,0.9851293803429724,0.0,0.0,-0.4469296469005527,-0.4449396152456991,0.0,0.0,0.0,0.8660254037844195,0.5000000000000331,0.0
control,105.75,-0.4587407675761336,-0.1008825220411661,-0.0616992503066514,-0.1213047618980936,0.0,0.0,-0.5031777252943334,-0.1980855200397434,0.0,0.0,0.0,1.0,2.1068257809790597e-14,0.0
control,106.0,-0.5298805987714678,-0.3947414883552125,-0.3687869021663566,-0.4453248460710408,0.0,0.0,-0.6558697794554362,-0.6131808791858142,0.0,0.0,0.0,0.8660254037844548,-0.4999999999999719,0.0
control,106.25,-0.6034370796260069,-0.1222853323989368,-0.1553499336956723,-0.8192939194179825,0.0,0.0,-0.7385827334809411,-0.3119904785164632,1.0,1.0,2.0,0.5000000000000131,-0.866025403784431,0.0
control,106.5,-0.6769946069179409,-0.194018875869343,-0.2244954200958275,-1.3038403799679,0.0,0.0,-0.7438041148892434,0.0215336416829689,1.0,0.0,2.0,2.6458560667948716e-14,-1.0,0.0
control,106.75,-0.7178608540063663,-0.102996653324233,0.0166307215129443,-1.2028386582609485,0.0,0.0,-0.7626028099888413,-0.0369031850663166,1.0,0.0,2.0,-0.4999999999999673,-0.8660254037844575,0.0
control,107.0,-0.7315065955793161,-0.3863485970250976,-0.3852353402457195,-1.028477184043318,0.0,0.0,0.621939398888531,6.003083158363395,1.0,0.0,2.0,-0.8660254037844284,-0.5000000000000178,0.0
control,107.25,-0.7490415929026022,-0.6325940894016598,-0.6476568572117337,-0.2340204501275183,0.0,0.0,1.5082478721830777,3.858682642260701,0.0,0.0,0.0,-1.0,-3.184886352610683e-14,0.0
control,107.5,-0.7802927467644897,0.1688456286167518,0.0945732031217762,-0.6888706161391358,0.0,0.0,0.5061157492088132,-4.269175228565718,0.0,0.0,0.0,-0.866025403784446,0.4999999999999873,0.0
control,107.75,-0.8460820196517089,-0.3461186170692637,-0.398148070001023,-0.9181826932942228,0.0,0.0,-0.2187247378866988,-3.075710626266608,0.0,0.0,0.0,-0.5000000000000225,0.8660254037844257,0.0
control,108.0,-0.932729283805547,-0.3908306842151644,-0.4204993039016401,-0.534811188997769,0.0,0.0,-0.5394672727176804,-1.3364709973433926,0.0,0.0,0.0,-3.723916638426495e-14,1.0,0.0
control,108.25,-1.0205488961076945,-0.6952715421829753,-0.6892891151440903,-0.923370299094545,0.0,0.0,-0.6916277932852671,-0.6108931559128634,0.0,0.0,0.0,0.4999999999999826,0.8660254037844487,0.0
control,108.5,-1.0862138122656246,-0.8627672361690657,-0.8252855502662404,-0.9001288240771159,0.0,0.0,-0.5882237896809108,0.4890578477877874,0.0,0.0,0.0,0.8660254037844229,0.5000000000000272,0.0
control,108.75,-1.1287729267473896,-0.7598994344118857,-0.7469190943836626,-1.3226272716773615,0.0,0.0,0.0436444305773697,2.763570507210252,0.0,0.0,0.0,1.0,1.4207759812019062e-14,0.0
control,109.0,-1.1715838895343211,-0.8323715845145054,-0.8436886557972847,-0.4719181822987272,0.0,0.0,0.1255690308719371,0.3966103873820641,0.0,0.0,0.0,0.8660254037844514,-0.4999999999999779,0.0
control,109.25,-1.2173999816032868,-0.8493955989347974,-0.8354714740515841,-0.7959583942459417,0.0,0.0,-0.3869567739860372,-2.161907160843362,1.0,1.0,6.0,0.5000000000000319,-0.8660254037844203,0.0
